# OpenTelemetry Metrics report: .gz, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See BasicCsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.maxRegisteredFiles,1710839826468000000,1710839886467000000,714
FilePageCache.uncachedFileAccess,1710839826468000000,1710839886467000000,164
FilePageCache.pageLoads,1710839826468000000,1710839886467000000,157
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710839826468000000,1710839886467000000,0
DirectByteBufferAllocator.misses,1710839826468000000,1710839886467000000,157
DirectByteBufferAllocator.reclaimed,1710839826468000000,1710839886467000000,0
FilePageCache.pageHits,1710839826468000000,1710839886467000000,162849
FilePageCache.capacityInBytes,1710839826468000000,1710839886467000000,524288000
FilePageCache.pageLoadsAboveSizeThreshold,1710839826468000000,1710839886467000000,0
FilePageCache.totalPageDisposalsUs,1710839826468000000,1710839886467000000,555
FilePageCache.totalPageLoadsUs,1710839826468000000,1710839886467000000,115477
DirectByteBufferAllocator.disposed,1710839826468000000,1710839886467000000,127
StorageLockContext.competingThreads.90P,1710839826468000000,1710839886467000000,0
FilePageCache.pageFastCacheHits,1710839826468000000,1710839886467000000,5302581
StorageLockContext.competingThreads.avg,1710839826468000000,1710839886467000000,0.01680672268907563
FilePageCache.maxCacheSizeInBytes,1710839826468000000,1710839886467000000,340746240
FilePageCache.disposedBuffers,1710839826468000000,1710839886467000000,127
StorageLockContext.competingThreads.max,1710839826468000000,1710839886467000000,1
DirectByteBufferAllocator.hits,1710839826468000000,1710839886467000000,0
FileNameCache.totalMisses,1710839826468000000,1710839886467000000,185124
FileNameCache.fastMisses,1710839826468000000,1710839886467000000,759210
FileNameCache.queries,1710839826468000000,1710839886467000000,13696379
FlushQueue.queueSizeAvg,1710839826468000000,1710839886467000000,34.078042659974905
FlushQueue.waitingTimeMaxNs,1710839826468000000,1710839886467000000,2634022911
AWTEventQueue.dispatchTime90PNs,1710839826468000000,1710839886467000000,7077887
FlushQueue.queueSizeMax,1710839826468000000,1710839886467000000,182
FlushQueue.executionTimeAvgNs,1710839826468000000,1710839886467000000,3078228.1844416563
NonBlockingReadAction.failedExecutionTimeUs,1710839826468000000,1710839886467000000,31248
AWTEventQueue.eventsDispatched,1710839826468000000,1710839886467000000,7059
FlushQueue.waitingTimeAvgNs,1710839826468000000,1710839886467000000,2.5808297622434127E8
FlushQueue.waitingTime90PNs,1710839826468000000,1710839886467000000,939524095
FlushQueue.executionTimeMaxNs,1710839826468000000,1710839886467000000,645922815
FlushQueue.queueSize90P,1710839826468000000,1710839886467000000,112
NonBlockingReadAction.failedExecutionsCount,1710839826468000000,1710839886467000000,4
FlushQueue.executionTime90PNs,1710839826468000000,1710839886467000000,4816895
AWTEventQueue.dispatchTimeMaxNs,1710839826468000000,1710839886467000000,1065353215
FlushQueue.tasksExecuted,1710839826468000000,1710839886467000000,3985
NonBlockingReadAction.finalizedExecutionTimeUs,1710839826468000000,1710839886467000000,1204628
NonBlockingReadAction.finalizedExecutionsCount,1710839826468000000,1710839886467000000,149
AWTEventQueue.dispatchTimeAvgNs,1710839826468000000,1710839886467000000,4434493.753789488
FilePageCache.maxRegisteredFiles,1710839886467000000,1710839946463000000,714
FilePageCache.uncachedFileAccess,1710839886467000000,1710839946463000000,0
FilePageCache.pageLoads,1710839886467000000,1710839946463000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710839886467000000,1710839946463000000,0
DirectByteBufferAllocator.misses,1710839886467000000,1710839946463000000,0
DirectByteBufferAllocator.reclaimed,1710839886467000000,1710839946463000000,0
FilePageCache.pageHits,1710839886467000000,1710839946463000000,2
FilePageCache.capacityInBytes,1710839886467000000,1710839946463000000,524288000
FilePageCache.pageLoadsAboveSizeThreshold,1710839886467000000,1710839946463000000,0
FilePageCache.totalPageDisposalsUs,1710839886467000000,1710839946463000000,0
FilePageCache.totalPageLoadsUs,1710839886467000000,1710839946463000000,0
DirectByteBufferAllocator.disposed,1710839886467000000,1710839946463000000,0
StorageLockContext.competingThreads.90P,1710839886467000000,1710839946463000000,0
FilePageCache.pageFastCacheHits,1710839886467000000,1710839946463000000,636
StorageLockContext.competingThreads.avg,1710839886467000000,1710839946463000000,0.0
FilePageCache.maxCacheSizeInBytes,1710839886467000000,1710839946463000000,340746240
FilePageCache.disposedBuffers,1710839886467000000,1710839946463000000,0
StorageLockContext.competingThreads.max,1710839886467000000,1710839946463000000,0
DirectByteBufferAllocator.hits,1710839886467000000,1710839946463000000,0
FileNameCache.totalMisses,1710839886467000000,1710839946463000000,0
FileNameCache.fastMisses,1710839886467000000,1710839946463000000,31
FileNameCache.queries,1710839886467000000,1710839946463000000,7866
FlushQueue.queueSizeAvg,1710839886467000000,1710839946463000000,0.21236559139784947
FlushQueue.waitingTimeMaxNs,1710839886467000000,1710839946463000000,771751935
AWTEventQueue.dispatchTime90PNs,1710839886467000000,1710839946463000000,3522559
FlushQueue.queueSizeMax,1710839886467000000,1710839946463000000,6
FlushQueue.executionTimeAvgNs,1710839886467000000,1710839946463000000,441768.77956989245
NonBlockingReadAction.failedExecutionTimeUs,1710839886467000000,1710839946463000000,0
AWTEventQueue.eventsDispatched,1710839886467000000,1710839946463000000,3471
FlushQueue.waitingTimeAvgNs,1710839886467000000,1710839946463000000,3120448.9032258065
FlushQueue.waitingTime90PNs,1710839886467000000,1710839946463000000,868351
FlushQueue.executionTimeMaxNs,1710839886467000000,1710839946463000000,10158079
FlushQueue.queueSize90P,1710839886467000000,1710839946463000000,1
NonBlockingReadAction.failedExecutionsCount,1710839886467000000,1710839946463000000,0
FlushQueue.executionTime90PNs,1710839886467000000,1710839946463000000,782335
AWTEventQueue.dispatchTimeMaxNs,1710839886467000000,1710839946463000000,952107007
FlushQueue.tasksExecuted,1710839886467000000,1710839946463000000,372
NonBlockingReadAction.finalizedExecutionTimeUs,1710839886467000000,1710839946463000000,12646
NonBlockingReadAction.finalizedExecutionsCount,1710839886467000000,1710839946463000000,25
AWTEventQueue.dispatchTimeAvgNs,1710839886467000000,1710839946463000000,1437460.8216652262
FilePageCache.maxRegisteredFiles,1710839946463000000,1710840006465000000,714
FilePageCache.uncachedFileAccess,1710839946463000000,1710840006465000000,0
FilePageCache.pageLoads,1710839946463000000,1710840006465000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710839946463000000,1710840006465000000,0
DirectByteBufferAllocator.misses,1710839946463000000,1710840006465000000,0
DirectByteBufferAllocator.reclaimed,1710839946463000000,1710840006465000000,0
FilePageCache.pageHits,1710839946463000000,1710840006465000000,0
FilePageCache.capacityInBytes,1710839946463000000,1710840006465000000,524288000
FilePageCache.pageLoadsAboveSizeThreshold,1710839946463000000,1710840006465000000,0
