# OpenTelemetry Metrics report: .gz, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See BasicCsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.tasksExecuted,1710838338083000000,1710838398084000000,1306
FlushQueue.waitingTimeMaxNs,1710838338083000000,1710838398084000000,637534207
NonBlockingReadAction.finalizedExecutionsCount,1710838338083000000,1710838398084000000,40086
FlushQueue.queueSizeAvg,1710838338083000000,1710838398084000000,1.9724349157733538
FlushQueue.waitingTimeAvgNs,1710838338083000000,1710838398084000000,3.331340562633997E7
NonBlockingReadAction.finalizedExecutionTimeUs,1710838338083000000,1710838398084000000,56349265
FlushQueue.executionTimeMaxNs,1710838338083000000,1710838398084000000,257949695
AWTEventQueue.dispatchTimeMaxNs,1710838338083000000,1710838398084000000,257949695
NonBlockingReadAction.failedExecutionsCount,1710838338083000000,1710838398084000000,1
FlushQueue.queueSizeMax,1710838338083000000,1710838398084000000,33
FlushQueue.executionTime90PNs,1710838338083000000,1710838398084000000,6225919
AWTEventQueue.dispatchTime90PNs,1710838338083000000,1710838398084000000,5898239
AWTEventQueue.dispatchTimeAvgNs,1710838338083000000,1710838398084000000,2743563.511537676
FlushQueue.queueSize90P,1710838338083000000,1710838398084000000,6
FlushQueue.waitingTime90PNs,1710838338083000000,1710838398084000000,110624767
NonBlockingReadAction.failedExecutionTimeUs,1710838338083000000,1710838398084000000,55803
FlushQueue.executionTimeAvgNs,1710838338083000000,1710838398084000000,2754840.0589586524
FilePageCache.pageLoads,1710838398084000000,1710838458084000000,0
StorageLockContext.competingThreads.90P,1710838398084000000,1710838458084000000,0
StorageLockContext.competingThreads.avg,1710838398084000000,1710838458084000000,0.0
DirectByteBufferAllocator.disposed,1710838398084000000,1710838458084000000,0
FilePageCache.capacityInBytes,1710838398084000000,1710838458084000000,524288000
StorageLockContext.competingThreads.max,1710838398084000000,1710838458084000000,0
FilePageCache.pageHits,1710838398084000000,1710838458084000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710838398084000000,1710838458084000000,0
FilePageCache.totalPageLoadsUs,1710838398084000000,1710838458084000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710838398084000000,1710838458084000000,0
DirectByteBufferAllocator.misses,1710838398084000000,1710838458084000000,0
FilePageCache.maxCacheSizeInBytes,1710838398084000000,1710838458084000000,533520384
FilePageCache.totalPageDisposalsUs,1710838398084000000,1710838458084000000,0
DirectByteBufferAllocator.hits,1710838398084000000,1710838458084000000,0
FilePageCache.disposedBuffers,1710838398084000000,1710838458084000000,0
DirectByteBufferAllocator.reclaimed,1710838398084000000,1710838458084000000,0
FilePageCache.pageFastCacheHits,1710838398084000000,1710838458084000000,601
FilePageCache.maxRegisteredFiles,1710838398084000000,1710838458084000000,702
FilePageCache.uncachedFileAccess,1710838398084000000,1710838458084000000,0
FileNameCache.totalMisses,1710838398084000000,1710838458084000000,3
FileNameCache.queries,1710838398084000000,1710838458084000000,9959
FileNameCache.fastMisses,1710838398084000000,1710838458084000000,17
AWTEventQueue.eventsDispatched,1710838398084000000,1710838458084000000,491
FlushQueue.tasksExecuted,1710838398084000000,1710838458084000000,432
FlushQueue.waitingTimeMaxNs,1710838398084000000,1710838458084000000,11665407
NonBlockingReadAction.finalizedExecutionsCount,1710838398084000000,1710838458084000000,24
FlushQueue.queueSizeAvg,1710838398084000000,1710838458084000000,0.032407407407407406
FlushQueue.waitingTimeAvgNs,1710838398084000000,1710838458084000000,261126.4537037037
NonBlockingReadAction.finalizedExecutionTimeUs,1710838398084000000,1710838458084000000,5614
FlushQueue.executionTimeMaxNs,1710838398084000000,1710838458084000000,3227647
AWTEventQueue.dispatchTimeMaxNs,1710838398084000000,1710838458084000000,22806527
NonBlockingReadAction.failedExecutionsCount,1710838398084000000,1710838458084000000,0
FlushQueue.queueSizeMax,1710838398084000000,1710838458084000000,1
FlushQueue.executionTime90PNs,1710838398084000000,1710838458084000000,239615
AWTEventQueue.dispatchTime90PNs,1710838398084000000,1710838458084000000,419839
AWTEventQueue.dispatchTimeAvgNs,1710838398084000000,1710838458084000000,397739.87780040735
FlushQueue.queueSize90P,1710838398084000000,1710838458084000000,0
FlushQueue.waitingTime90PNs,1710838398084000000,1710838458084000000,292863
NonBlockingReadAction.failedExecutionTimeUs,1710838398084000000,1710838458084000000,0
FlushQueue.executionTimeAvgNs,1710838398084000000,1710838458084000000,121855.5925925926
FilePageCache.pageLoads,1710838458084000000,1710838518083000000,0
StorageLockContext.competingThreads.90P,1710838458084000000,1710838518083000000,0
StorageLockContext.competingThreads.avg,1710838458084000000,1710838518083000000,0.0
DirectByteBufferAllocator.disposed,1710838458084000000,1710838518083000000,0
FilePageCache.capacityInBytes,1710838458084000000,1710838518083000000,524288000
StorageLockContext.competingThreads.max,1710838458084000000,1710838518083000000,0
FilePageCache.pageHits,1710838458084000000,1710838518083000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710838458084000000,1710838518083000000,0
FilePageCache.totalPageLoadsUs,1710838458084000000,1710838518083000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710838458084000000,1710838518083000000,0
DirectByteBufferAllocator.misses,1710838458084000000,1710838518083000000,0
FilePageCache.maxCacheSizeInBytes,1710838458084000000,1710838518083000000,533520384
FilePageCache.totalPageDisposalsUs,1710838458084000000,1710838518083000000,0
DirectByteBufferAllocator.hits,1710838458084000000,1710838518083000000,0
FilePageCache.disposedBuffers,1710838458084000000,1710838518083000000,0
DirectByteBufferAllocator.reclaimed,1710838458084000000,1710838518083000000,0
FilePageCache.pageFastCacheHits,1710838458084000000,1710838518083000000,627
FilePageCache.maxRegisteredFiles,1710838458084000000,1710838518083000000,702
FilePageCache.uncachedFileAccess,1710838458084000000,1710838518083000000,0
FileNameCache.totalMisses,1710838458084000000,1710838518083000000,3
FileNameCache.queries,1710838458084000000,1710838518083000000,15215
FileNameCache.fastMisses,1710838458084000000,1710838518083000000,94
AWTEventQueue.eventsDispatched,1710838458084000000,1710838518083000000,491
FlushQueue.tasksExecuted,1710838458084000000,1710838518083000000,431
FlushQueue.waitingTimeMaxNs,1710838458084000000,1710838518083000000,7405567
NonBlockingReadAction.finalizedExecutionsCount,1710838458084000000,1710838518083000000,28
FlushQueue.queueSizeAvg,1710838458084000000,1710838518083000000,0.05336426914153132
FlushQueue.waitingTimeAvgNs,1710838458084000000,1710838518083000000,243276.99303944316
NonBlockingReadAction.finalizedExecutionTimeUs,1710838458084000000,1710838518083000000,69701
FlushQueue.executionTimeMaxNs,1710838458084000000,1710838518083000000,18087935
AWTEventQueue.dispatchTimeMaxNs,1710838458084000000,1710838518083000000,25427967
NonBlockingReadAction.failedExecutionsCount,1710838458084000000,1710838518083000000,0
FlushQueue.queueSizeMax,1710838458084000000,1710838518083000000,1
FlushQueue.executionTime90PNs,1710838458084000000,1710838518083000000,246783
AWTEventQueue.dispatchTime90PNs,1710838458084000000,1710838518083000000,481279
AWTEventQueue.dispatchTimeAvgNs,1710838458084000000,1710838518083000000,493853.36048879835
FlushQueue.queueSize90P,1710838458084000000,1710838518083000000,0
FlushQueue.waitingTime90PNs,1710838458084000000,1710838518083000000,399359
NonBlockingReadAction.failedExecutionTimeUs,1710838458084000000,1710838518083000000,0
FlushQueue.executionTimeAvgNs,1710838458084000000,1710838518083000000,183176.87238979118
FilePageCache.pageLoads,1710838518083000000,1710838578084000000,0
StorageLockContext.competingThreads.90P,1710838518083000000,1710838578084000000,0
StorageLockContext.competingThreads.avg,1710838518083000000,1710838578084000000,0.0
DirectByteBufferAllocator.disposed,1710838518083000000,1710838578084000000,0
FilePageCache.capacityInBytes,1710838518083000000,1710838578084000000,524288000
StorageLockContext.competingThreads.max,1710838518083000000,1710838578084000000,0
FilePageCache.pageHits,1710838518083000000,1710838578084000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710838518083000000,1710838578084000000,0
FilePageCache.totalPageLoadsUs,1710838518083000000,1710838578084000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710838518083000000,1710838578084000000,0
DirectByteBufferAllocator.misses,1710838518083000000,1710838578084000000,0
FilePageCache.maxCacheSizeInBytes,1710838518083000000,1710838578084000000,533520384
FilePageCache.totalPageDisposalsUs,1710838518083000000,1710838578084000000,0
DirectByteBufferAllocator.hits,1710838518083000000,1710838578084000000,0
FilePageCache.disposedBuffers,1710838518083000000,1710838578084000000,0
DirectByteBufferAllocator.reclaimed,1710838518083000000,1710838578084000000,0
FilePageCache.pageFastCacheHits,1710838518083000000,1710838578084000000,546
FilePageCache.maxRegisteredFiles,1710838518083000000,1710838578084000000,702
FilePageCache.uncachedFileAccess,1710838518083000000,1710838578084000000,0
FileNameCache.totalMisses,1710838518083000000,1710838578084000000,0
FileNameCache.queries,1710838518083000000,1710838578084000000,3203
FileNameCache.fastMisses,1710838518083000000,1710838578084000000,0
AWTEventQueue.eventsDispatched,1710838518083000000,1710838578084000000,492
FlushQueue.tasksExecuted,1710838518083000000,1710838578084000000,431
FlushQueue.waitingTimeMaxNs,1710838518083000000,1710838578084000000,6160383
NonBlockingReadAction.finalizedExecutionsCount,1710838518083000000,1710838578084000000,24
FlushQueue.queueSizeAvg,1710838518083000000,1710838578084000000,0.04408352668213457
FlushQueue.waitingTimeAvgNs,1710838518083000000,1710838578084000000,236390.64501160092
NonBlockingReadAction.finalizedExecutionTimeUs,1710838518083000000,1710838578084000000,11914
FlushQueue.executionTimeMaxNs,1710838518083000000,1710838578084000000,6324223
AWTEventQueue.dispatchTimeMaxNs,1710838518083000000,1710838578084000000,41680895
NonBlockingReadAction.failedExecutionsCount,1710838518083000000,1710838578084000000,0
FlushQueue.queueSizeMax,1710838518083000000,1710838578084000000,1
FlushQueue.executionTime90PNs,1710838518083000000,1710838578084000000,303103
AWTEventQueue.dispatchTime90PNs,1710838518083000000,1710838578084000000,565247
AWTEventQueue.dispatchTimeAvgNs,1710838518083000000,1710838578084000000,475647.44715447153
FlushQueue.queueSize90P,1710838518083000000,1710838578084000000,0
FlushQueue.waitingTime90PNs,1710838518083000000,1710838578084000000,403455
NonBlockingReadAction.failedExecutionTimeUs,1710838518083000000,1710838578084000000,0
FlushQueue.executionTimeAvgNs,1710838518083000000,1710838578084000000,164663.07192575405
FilePageCache.pageLoads,1710838578084000000,1710838638083000000,0
StorageLockContext.competingThreads.90P,1710838578084000000,1710838638083000000,0
StorageLockContext.competingThreads.avg,1710838578084000000,1710838638083000000,0.0
DirectByteBufferAllocator.disposed,1710838578084000000,1710838638083000000,0
FilePageCache.capacityInBytes,1710838578084000000,1710838638083000000,524288000
StorageLockContext.competingThreads.max,1710838578084000000,1710838638083000000,0
FilePageCache.pageHits,1710838578084000000,1710838638083000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710838578084000000,1710838638083000000,0
FilePageCache.totalPageLoadsUs,1710838578084000000,1710838638083000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710838578084000000,1710838638083000000,0
DirectByteBufferAllocator.misses,1710838578084000000,1710838638083000000,0
FilePageCache.maxCacheSizeInBytes,1710838578084000000,1710838638083000000,533520384
FilePageCache.totalPageDisposalsUs,1710838578084000000,1710838638083000000,0
DirectByteBufferAllocator.hits,1710838578084000000,1710838638083000000,0
FilePageCache.disposedBuffers,1710838578084000000,1710838638083000000,0
DirectByteBufferAllocator.reclaimed,1710838578084000000,1710838638083000000,0
FilePageCache.pageFastCacheHits,1710838578084000000,1710838638083000000,598
FilePageCache.maxRegisteredFiles,1710838578084000000,1710838638083000000,702
FilePageCache.uncachedFileAccess,1710838578084000000,1710838638083000000,0
FileNameCache.totalMisses,1710838578084000000,1710838638083000000,0
FileNameCache.queries,1710838578084000000,1710838638083000000,3463
FileNameCache.fastMisses,1710838578084000000,1710838638083000000,0
AWTEventQueue.eventsDispatched,1710838578084000000,1710838638083000000,476
FlushQueue.tasksExecuted,1710838578084000000,1710838638083000000,431
FlushQueue.waitingTimeMaxNs,1710838578084000000,1710838638083000000,4063231
NonBlockingReadAction.finalizedExecutionsCount,1710838578084000000,1710838638083000000,24
FlushQueue.queueSizeAvg,1710838578084000000,1710838638083000000,0.04408352668213457
FlushQueue.waitingTimeAvgNs,1710838578084000000,1710838638083000000,224210.0464037123
NonBlockingReadAction.finalizedExecutionTimeUs,1710838578084000000,1710838638083000000,6251
FlushQueue.executionTimeMaxNs,1710838578084000000,1710838638083000000,5013503
AWTEventQueue.dispatchTimeMaxNs,1710838578084000000,1710838638083000000,15925247
NonBlockingReadAction.failedExecutionsCount,1710838578084000000,1710838638083000000,0
FlushQueue.queueSizeMax,1710838578084000000,1710838638083000000,1
FlushQueue.executionTime90PNs,1710838578084000000,1710838638083000000,251903
AWTEventQueue.dispatchTime90PNs,1710838578084000000,1710838638083000000,450559
AWTEventQueue.dispatchTimeAvgNs,1710838578084000000,1710838638083000000,435191.2100840336
FlushQueue.queueSize90P,1710838578084000000,1710838638083000000,0
FlushQueue.waitingTime90PNs,1710838578084000000,1710838638083000000,417791
NonBlockingReadAction.failedExecutionTimeUs,1710838578084000000,1710838638083000000,0
FlushQueue.executionTimeAvgNs,1710838578084000000,1710838638083000000,132698.6542923434
FilePageCache.pageLoads,1710838638083000000,1710838698083000000,0
StorageLockContext.competingThreads.90P,1710838638083000000,1710838698083000000,0
StorageLockContext.competingThreads.avg,1710838638083000000,1710838698083000000,0.0
DirectByteBufferAllocator.disposed,1710838638083000000,1710838698083000000,0
FilePageCache.capacityInBytes,1710838638083000000,1710838698083000000,524288000
StorageLockContext.competingThreads.max,1710838638083000000,1710838698083000000,0
FilePageCache.pageHits,1710838638083000000,1710838698083000000,65
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710838638083000000,1710838698083000000,0
FilePageCache.totalPageLoadsUs,1710838638083000000,1710838698083000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710838638083000000,1710838698083000000,0
DirectByteBufferAllocator.misses,1710838638083000000,1710838698083000000,0
FilePageCache.maxCacheSizeInBytes,1710838638083000000,1710838698083000000,533520384
FilePageCache.totalPageDisposalsUs,1710838638083000000,1710838698083000000,0
DirectByteBufferAllocator.hits,1710838638083000000,1710838698083000000,0
FilePageCache.disposedBuffers,1710838638083000000,1710838698083000000,0
DirectByteBufferAllocator.reclaimed,1710838638083000000,1710838698083000000,0
FilePageCache.pageFastCacheHits,1710838638083000000,1710838698083000000,18422
FilePageCache.maxRegisteredFiles,1710838638083000000,1710838698083000000,702
FilePageCache.uncachedFileAccess,1710838638083000000,1710838698083000000,2
FileNameCache.totalMisses,1710838638083000000,1710838698083000000,873
FileNameCache.queries,1710838638083000000,1710838698083000000,344080
FileNameCache.fastMisses,1710838638083000000,1710838698083000000,4319
AWTEventQueue.eventsDispatched,1710838638083000000,1710838698083000000,503
FlushQueue.tasksExecuted,1710838638083000000,1710838698083000000,432
FlushQueue.waitingTimeMaxNs,1710838638083000000,1710838698083000000,13041663
NonBlockingReadAction.finalizedExecutionsCount,1710838638083000000,1710838698083000000,276
FlushQueue.queueSizeAvg,1710838638083000000,1710838698083000000,0.04398148148148148
FlushQueue.waitingTimeAvgNs,1710838638083000000,1710838698083000000,416075.1666666667
NonBlockingReadAction.finalizedExecutionTimeUs,1710838638083000000,1710838698083000000,1890116
FlushQueue.executionTimeMaxNs,1710838638083000000,1710838698083000000,8323071
AWTEventQueue.dispatchTimeMaxNs,1710838638083000000,1710838698083000000,42205183
NonBlockingReadAction.failedExecutionsCount,1710838638083000000,1710838698083000000,0
FlushQueue.queueSizeMax,1710838638083000000,1710838698083000000,1
FlushQueue.executionTime90PNs,1710838638083000000,1710838698083000000,382975
AWTEventQueue.dispatchTime90PNs,1710838638083000000,1710838698083000000,663551
AWTEventQueue.dispatchTimeAvgNs,1710838638083000000,1710838698083000000,608667.2922465209
FlushQueue.queueSize90P,1710838638083000000,1710838698083000000,0
FlushQueue.waitingTime90PNs,1710838638083000000,1710838698083000000,557055
NonBlockingReadAction.failedExecutionTimeUs,1710838638083000000,1710838698083000000,0
FlushQueue.executionTimeAvgNs,1710838638083000000,1710838698083000000,190306.25925925927
FilePageCache.pageLoads,1710838698083000000,1710838758084000000,0
StorageLockContext.competingThreads.90P,1710838698083000000,1710838758084000000,0
StorageLockContext.competingThreads.avg,1710838698083000000,1710838758084000000,0.0
DirectByteBufferAllocator.disposed,1710838698083000000,1710838758084000000,0
FilePageCache.capacityInBytes,1710838698083000000,1710838758084000000,524288000
StorageLockContext.competingThreads.max,1710838698083000000,1710838758084000000,0
FilePageCache.pageHits,1710838698083000000,1710838758084000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710838698083000000,1710838758084000000,0
FilePageCache.totalPageLoadsUs,1710838698083000000,1710838758084000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710838698083000000,1710838758084000000,0
DirectByteBufferAllocator.misses,1710838698083000000,1710838758084000000,0
FilePageCache.maxCacheSizeInBytes,1710838698083000000,1710838758084000000,533520384
FilePageCache.totalPageDisposalsUs,1710838698083000000,1710838758084000000,0
DirectByteBufferAllocator.hits,1710838698083000000,1710838758084000000,0
FilePageCache.disposedBuffers,1710838698083000000,1710838758084000000,0
