# OpenTelemetry Metrics report: .gz, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See BasicCsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FileNameCache.fastMisses,1710322355173000000,1710322415322000000,314571
DirectByteBufferAllocator.reclaimed,1710322415322000000,1710322475317000000,0
FilePageCache.capacityInBytes,1710322415322000000,1710322475317000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710322415322000000,1710322475317000000,0
StorageLockContext.competingThreads.90P,1710322415322000000,1710322475317000000,0
StorageLockContext.competingThreads.avg,1710322415322000000,1710322475317000000,0.08695652173913043
FilePageCache.totalPageDisposalsUs,1710322415322000000,1710322475317000000,2890
StorageLockContext.competingThreads.max,1710322415322000000,1710322475317000000,3
FilePageCache.pageFastCacheHits,1710322415322000000,1710322475317000000,18747622
FilePageCache.pageLoads,1710322415322000000,1710322475317000000,801
FilePageCache.uncachedFileAccess,1710322415322000000,1710322475317000000,39
FilePageCache.maxRegisteredFiles,1710322415322000000,1710322475317000000,936
DirectByteBufferAllocator.disposed,1710322415322000000,1710322475317000000,8
FilePageCache.disposedBuffers,1710322415322000000,1710322475317000000,8
FilePageCache.pageLoadsAboveSizeThreshold,1710322415322000000,1710322475317000000,0
DirectByteBufferAllocator.misses,1710322415322000000,1710322475317000000,801
FilePageCache.totalPageLoadsUs,1710322415322000000,1710322475317000000,157118
FilePageCache.pageHits,1710322415322000000,1710322475317000000,497753
FilePageCache.maxCacheSizeInBytes,1710322415322000000,1710322475317000000,413679616
DirectByteBufferAllocator.hits,1710322415322000000,1710322475317000000,0
NonBlockingReadAction.failedExecutionsCount,1710322415322000000,1710322475317000000,27
FlushQueue.queueSizeMax,1710322415322000000,1710322475317000000,299
AWTEventQueue.dispatchTimeMaxNs,1710322415322000000,1710322475317000000,9395240959
AWTEventQueue.eventsDispatched,1710322415322000000,1710322475317000000,7687
FlushQueue.queueSizeAvg,1710322415322000000,1710322475317000000,37.70253323300727
FlushQueue.queueSize90P,1710322415322000000,1710322475317000000,150
FlushQueue.waitingTimeAvgNs,1710322415322000000,1710322475317000000,5.0835324830198145E8
NonBlockingReadAction.finalizedExecutionTimeUs,1710322415322000000,1710322475317000000,340910836
NonBlockingReadAction.finalizedExecutionsCount,1710322415322000000,1710322475317000000,83910
NonBlockingReadAction.failedExecutionTimeUs,1710322415322000000,1710322475317000000,945168
FlushQueue.executionTimeAvgNs,1710322415322000000,1710322475317000000,1964827.699021821
FlushQueue.waitingTime90PNs,1710322415322000000,1710322475317000000,1224736767
AWTEventQueue.dispatchTimeAvgNs,1710322415322000000,1710322475317000000,5238288.018732926
FlushQueue.executionTimeMaxNs,1710322415322000000,1710322475317000000,488636415
FlushQueue.waitingTimeMaxNs,1710322415322000000,1710322475317000000,11072962559
FlushQueue.tasksExecuted,1710322415322000000,1710322475317000000,3987
AWTEventQueue.dispatchTime90PNs,1710322415322000000,1710322475317000000,6914047
FlushQueue.executionTime90PNs,1710322415322000000,1710322475317000000,3440639
FileNameCache.totalMisses,1710322415322000000,1710322475317000000,55251
FileNameCache.queries,1710322415322000000,1710322475317000000,8600456
FileNameCache.fastMisses,1710322415322000000,1710322475317000000,142582
DirectByteBufferAllocator.reclaimed,1710322475317000000,1710322535318000000,0
FilePageCache.capacityInBytes,1710322475317000000,1710322535318000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710322475317000000,1710322535318000000,0
StorageLockContext.competingThreads.90P,1710322475317000000,1710322535318000000,0
StorageLockContext.competingThreads.avg,1710322475317000000,1710322535318000000,0.06837606837606838
FilePageCache.totalPageDisposalsUs,1710322475317000000,1710322535318000000,4023
StorageLockContext.competingThreads.max,1710322475317000000,1710322535318000000,3
FilePageCache.pageFastCacheHits,1710322475317000000,1710322535318000000,17110141
FilePageCache.pageLoads,1710322475317000000,1710322535318000000,759
FilePageCache.uncachedFileAccess,1710322475317000000,1710322535318000000,792
FilePageCache.maxRegisteredFiles,1710322475317000000,1710322535318000000,939
DirectByteBufferAllocator.disposed,1710322475317000000,1710322535318000000,45
FilePageCache.disposedBuffers,1710322475317000000,1710322535318000000,45
FilePageCache.pageLoadsAboveSizeThreshold,1710322475317000000,1710322535318000000,33
DirectByteBufferAllocator.misses,1710322475317000000,1710322535318000000,792
FilePageCache.totalPageLoadsUs,1710322475317000000,1710322535318000000,227461
FilePageCache.pageHits,1710322475317000000,1710322535318000000,951396
FilePageCache.maxCacheSizeInBytes,1710322475317000000,1710322535318000000,524869632
DirectByteBufferAllocator.hits,1710322475317000000,1710322535318000000,0
NonBlockingReadAction.failedExecutionsCount,1710322475317000000,1710322535318000000,12
FlushQueue.queueSizeMax,1710322475317000000,1710322535318000000,441
AWTEventQueue.dispatchTimeMaxNs,1710322475317000000,1710322535318000000,1585446911
AWTEventQueue.eventsDispatched,1710322475317000000,1710322535318000000,11828
FlushQueue.queueSizeAvg,1710322475317000000,1710322535318000000,48.8263262498089
FlushQueue.queueSize90P,1710322475317000000,1710322535318000000,199
FlushQueue.waitingTimeAvgNs,1710322475317000000,1710322535318000000,1.8645372715379912E8
NonBlockingReadAction.finalizedExecutionTimeUs,1710322475317000000,1710322535318000000,178659126
NonBlockingReadAction.finalizedExecutionsCount,1710322475317000000,1710322535318000000,62603
NonBlockingReadAction.failedExecutionTimeUs,1710322475317000000,1710322535318000000,325447
FlushQueue.executionTimeAvgNs,1710322475317000000,1710322535318000000,1815208.133312949
FlushQueue.waitingTime90PNs,1710322475317000000,1710322535318000000,599785471
AWTEventQueue.dispatchTimeAvgNs,1710322475317000000,1710322535318000000,3244899.1271559014
FlushQueue.executionTimeMaxNs,1710322475317000000,1710322535318000000,446693375
FlushQueue.waitingTimeMaxNs,1710322475317000000,1710322535318000000,2105540607
FlushQueue.tasksExecuted,1710322475317000000,1710322535318000000,6541
AWTEventQueue.dispatchTime90PNs,1710322475317000000,1710322535318000000,6324223
FlushQueue.executionTime90PNs,1710322475317000000,1710322535318000000,3145727
FileNameCache.totalMisses,1710322475317000000,1710322535318000000,35898
FileNameCache.queries,1710322475317000000,1710322535318000000,10250583
FileNameCache.fastMisses,1710322475317000000,1710322535318000000,438718
DirectByteBufferAllocator.reclaimed,1710322535318000000,1710322595318000000,0
FilePageCache.capacityInBytes,1710322535318000000,1710322595318000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710322535318000000,1710322595318000000,0
StorageLockContext.competingThreads.90P,1710322535318000000,1710322595318000000,0
StorageLockContext.competingThreads.avg,1710322535318000000,1710322595318000000,0.008403361344537815
FilePageCache.totalPageDisposalsUs,1710322535318000000,1710322595318000000,2825
StorageLockContext.competingThreads.max,1710322535318000000,1710322595318000000,1
FilePageCache.pageFastCacheHits,1710322535318000000,1710322595318000000,373691
FilePageCache.pageLoads,1710322535318000000,1710322595318000000,54
FilePageCache.uncachedFileAccess,1710322535318000000,1710322595318000000,279
FilePageCache.maxRegisteredFiles,1710322535318000000,1710322595318000000,939
DirectByteBufferAllocator.disposed,1710322535318000000,1710322595318000000,51
FilePageCache.disposedBuffers,1710322535318000000,1710322595318000000,51
FilePageCache.pageLoadsAboveSizeThreshold,1710322535318000000,1710322595318000000,8
DirectByteBufferAllocator.misses,1710322535318000000,1710322595318000000,62
FilePageCache.totalPageLoadsUs,1710322535318000000,1710322595318000000,42819
FilePageCache.pageHits,1710322535318000000,1710322595318000000,3948
FilePageCache.maxCacheSizeInBytes,1710322535318000000,1710322595318000000,524869632
DirectByteBufferAllocator.hits,1710322535318000000,1710322595318000000,0
NonBlockingReadAction.failedExecutionsCount,1710322535318000000,1710322595318000000,1
FlushQueue.queueSizeMax,1710322535318000000,1710322595318000000,297
AWTEventQueue.dispatchTimeMaxNs,1710322535318000000,1710322595318000000,325058559
AWTEventQueue.eventsDispatched,1710322535318000000,1710322595318000000,5454
FlushQueue.queueSizeAvg,1710322535318000000,1710322595318000000,36.25919888216116
FlushQueue.queueSize90P,1710322535318000000,1710322595318000000,133
FlushQueue.waitingTimeAvgNs,1710322535318000000,1710322595318000000,9.704884104704238E7
NonBlockingReadAction.finalizedExecutionTimeUs,1710322535318000000,1710322595318000000,1875582
NonBlockingReadAction.finalizedExecutionsCount,1710322535318000000,1710322595318000000,669
NonBlockingReadAction.failedExecutionTimeUs,1710322535318000000,1710322595318000000,25233
FlushQueue.executionTimeAvgNs,1710322535318000000,1710322595318000000,2628727.658826269
FlushQueue.waitingTime90PNs,1710322535318000000,1710322595318000000,289406975
AWTEventQueue.dispatchTimeAvgNs,1710322535318000000,1710322595318000000,2546817.32306564
FlushQueue.executionTimeMaxNs,1710322535318000000,1710322595318000000,3808428031
FlushQueue.waitingTimeMaxNs,1710322535318000000,1710322595318000000,801112063
FlushQueue.tasksExecuted,1710322535318000000,1710322595318000000,4294
AWTEventQueue.dispatchTime90PNs,1710322535318000000,1710322595318000000,5734399
FlushQueue.executionTime90PNs,1710322535318000000,1710322595318000000,1884159
FileNameCache.totalMisses,1710322535318000000,1710322595318000000,124
FileNameCache.queries,1710322535318000000,1710322595318000000,1098878
FileNameCache.fastMisses,1710322535318000000,1710322595318000000,16095
DirectByteBufferAllocator.reclaimed,1710322595318000000,1710322655318000000,0
FilePageCache.capacityInBytes,1710322595318000000,1710322655318000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710322595318000000,1710322655318000000,0
StorageLockContext.competingThreads.90P,1710322595318000000,1710322655318000000,0
StorageLockContext.competingThreads.avg,1710322595318000000,1710322655318000000,0.0
FilePageCache.totalPageDisposalsUs,1710322595318000000,1710322655318000000,1
StorageLockContext.competingThreads.max,1710322595318000000,1710322655318000000,0
FilePageCache.pageFastCacheHits,1710322595318000000,1710322655318000000,251703
FilePageCache.pageLoads,1710322595318000000,1710322655318000000,1
FilePageCache.uncachedFileAccess,1710322595318000000,1710322655318000000,38
FilePageCache.maxRegisteredFiles,1710322595318000000,1710322655318000000,939
DirectByteBufferAllocator.disposed,1710322595318000000,1710322655318000000,8
FilePageCache.disposedBuffers,1710322595318000000,1710322655318000000,8
FilePageCache.pageLoadsAboveSizeThreshold,1710322595318000000,1710322655318000000,0
DirectByteBufferAllocator.misses,1710322595318000000,1710322655318000000,1
FilePageCache.totalPageLoadsUs,1710322595318000000,1710322655318000000,1593
FilePageCache.pageHits,1710322595318000000,1710322655318000000,16239
FilePageCache.maxCacheSizeInBytes,1710322595318000000,1710322655318000000,524869632
DirectByteBufferAllocator.hits,1710322595318000000,1710322655318000000,0
NonBlockingReadAction.failedExecutionsCount,1710322595318000000,1710322655318000000,3
FlushQueue.queueSizeMax,1710322595318000000,1710322655318000000,285
AWTEventQueue.dispatchTimeMaxNs,1710322595318000000,1710322655318000000,1803550719
AWTEventQueue.eventsDispatched,1710322595318000000,1710322655318000000,6172
FlushQueue.queueSizeAvg,1710322595318000000,1710322655318000000,26.09432082364663
FlushQueue.queueSize90P,1710322595318000000,1710322655318000000,117
FlushQueue.waitingTimeAvgNs,1710322595318000000,1710322655318000000,2.2415481487213552E7
NonBlockingReadAction.finalizedExecutionTimeUs,1710322595318000000,1710322655318000000,1407840
NonBlockingReadAction.finalizedExecutionsCount,1710322595318000000,1710322655318000000,1727
NonBlockingReadAction.failedExecutionTimeUs,1710322595318000000,1710322655318000000,5768
FlushQueue.executionTimeAvgNs,1710322595318000000,1710322655318000000,5726009.148123547
FlushQueue.waitingTime90PNs,1710322595318000000,1710322655318000000,75497471
AWTEventQueue.dispatchTimeAvgNs,1710322595318000000,1710322655318000000,2041130.6953985742
FlushQueue.executionTimeMaxNs,1710322595318000000,1710322655318000000,5603590143
FlushQueue.waitingTimeMaxNs,1710322595318000000,1710322655318000000,411041791
FlushQueue.tasksExecuted,1710322595318000000,1710322655318000000,3011
AWTEventQueue.dispatchTime90PNs,1710322595318000000,1710322655318000000,2424831
FlushQueue.executionTime90PNs,1710322595318000000,1710322655318000000,1744895
FileNameCache.totalMisses,1710322595318000000,1710322655318000000,823
FileNameCache.queries,1710322595318000000,1710322655318000000,358791
FileNameCache.fastMisses,1710322595318000000,1710322655318000000,10627
DirectByteBufferAllocator.reclaimed,1710322655318000000,1710322715319000000,0
FilePageCache.capacityInBytes,1710322655318000000,1710322715319000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710322655318000000,1710322715319000000,0
StorageLockContext.competingThreads.90P,1710322655318000000,1710322715319000000,0
StorageLockContext.competingThreads.avg,1710322655318000000,1710322715319000000,0.0
FilePageCache.totalPageDisposalsUs,1710322655318000000,1710322715319000000,0
StorageLockContext.competingThreads.max,1710322655318000000,1710322715319000000,0
FilePageCache.pageFastCacheHits,1710322655318000000,1710322715319000000,10457
FilePageCache.pageLoads,1710322655318000000,1710322715319000000,24
FilePageCache.uncachedFileAccess,1710322655318000000,1710322715319000000,30
FilePageCache.maxRegisteredFiles,1710322655318000000,1710322715319000000,939
DirectByteBufferAllocator.disposed,1710322655318000000,1710322715319000000,16
FilePageCache.disposedBuffers,1710322655318000000,1710322715319000000,16
FilePageCache.pageLoadsAboveSizeThreshold,1710322655318000000,1710322715319000000,0
DirectByteBufferAllocator.misses,1710322655318000000,1710322715319000000,24
FilePageCache.totalPageLoadsUs,1710322655318000000,1710322715319000000,8410
FilePageCache.pageHits,1710322655318000000,1710322715319000000,117
FilePageCache.maxCacheSizeInBytes,1710322655318000000,1710322715319000000,524869632
DirectByteBufferAllocator.hits,1710322655318000000,1710322715319000000,0
NonBlockingReadAction.failedExecutionsCount,1710322655318000000,1710322715319000000,5
FlushQueue.queueSizeMax,1710322655318000000,1710322715319000000,289
AWTEventQueue.dispatchTimeMaxNs,1710322655318000000,1710322715319000000,1820327935
AWTEventQueue.eventsDispatched,1710322655318000000,1710322715319000000,12583
FlushQueue.queueSizeAvg,1710322655318000000,1710322715319000000,12.334323347107437
FlushQueue.queueSize90P,1710322655318000000,1710322715319000000,33
FlushQueue.waitingTimeAvgNs,1710322655318000000,1710322715319000000,2.2817364909865703E7
NonBlockingReadAction.finalizedExecutionTimeUs,1710322655318000000,1710322715319000000,537423
NonBlockingReadAction.finalizedExecutionsCount,1710322655318000000,1710322715319000000,314
NonBlockingReadAction.failedExecutionTimeUs,1710322655318000000,1710322715319000000,33633
FlushQueue.executionTimeAvgNs,1710322655318000000,1710322715319000000,1170072.3870092975
FlushQueue.waitingTime90PNs,1710322655318000000,1710322715319000000,69206015
AWTEventQueue.dispatchTimeAvgNs,1710322655318000000,1710322715319000000,1207023.248192005
FlushQueue.executionTimeMaxNs,1710322655318000000,1710322715319000000,4127195135
FlushQueue.waitingTimeMaxNs,1710322655318000000,1710322715319000000,1417674751
FlushQueue.tasksExecuted,1710322655318000000,1710322715319000000,7744
AWTEventQueue.dispatchTime90PNs,1710322655318000000,1710322715319000000,1556479
FlushQueue.executionTime90PNs,1710322655318000000,1710322715319000000,387071
FileNameCache.totalMisses,1710322655318000000,1710322715319000000,2
FileNameCache.queries,1710322655318000000,1710322715319000000,355191
FileNameCache.fastMisses,1710322655318000000,1710322715319000000,5370
DirectByteBufferAllocator.reclaimed,1710322715319000000,1710322775315000000,0
FilePageCache.capacityInBytes,1710322715319000000,1710322775315000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710322715319000000,1710322775315000000,0
StorageLockContext.competingThreads.90P,1710322715319000000,1710322775315000000,0
StorageLockContext.competingThreads.avg,1710322715319000000,1710322775315000000,0.0
FilePageCache.totalPageDisposalsUs,1710322715319000000,1710322775315000000,0
StorageLockContext.competingThreads.max,1710322715319000000,1710322775315000000,0
FilePageCache.pageFastCacheHits,1710322715319000000,1710322775315000000,2693
FilePageCache.pageLoads,1710322715319000000,1710322775315000000,0
FilePageCache.uncachedFileAccess,1710322715319000000,1710322775315000000,0
FilePageCache.maxRegisteredFiles,1710322715319000000,1710322775315000000,939
DirectByteBufferAllocator.disposed,1710322715319000000,1710322775315000000,0
FilePageCache.disposedBuffers,1710322715319000000,1710322775315000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710322715319000000,1710322775315000000,0
DirectByteBufferAllocator.misses,1710322715319000000,1710322775315000000,0
FilePageCache.totalPageLoadsUs,1710322715319000000,1710322775315000000,0
FilePageCache.pageHits,1710322715319000000,1710322775315000000,80
FilePageCache.maxCacheSizeInBytes,1710322715319000000,1710322775315000000,524869632
DirectByteBufferAllocator.hits,1710322715319000000,1710322775315000000,0
NonBlockingReadAction.failedExecutionsCount,1710322715319000000,1710322775315000000,0
FlushQueue.queueSizeMax,1710322715319000000,1710322775315000000,5
AWTEventQueue.dispatchTimeMaxNs,1710322715319000000,1710322775315000000,39845887
AWTEventQueue.eventsDispatched,1710322715319000000,1710322775315000000,706
FlushQueue.queueSizeAvg,1710322715319000000,1710322775315000000,0.07787610619469026
FlushQueue.queueSize90P,1710322715319000000,1710322775315000000,0
FlushQueue.waitingTimeAvgNs,1710322715319000000,1710322775315000000,388311.19292035396
NonBlockingReadAction.finalizedExecutionTimeUs,1710322715319000000,1710322775315000000,36941
NonBlockingReadAction.finalizedExecutionsCount,1710322715319000000,1710322775315000000,30
NonBlockingReadAction.failedExecutionTimeUs,1710322715319000000,1710322775315000000,0
FlushQueue.executionTimeAvgNs,1710322715319000000,1710322775315000000,226482.17345132743
FlushQueue.waitingTime90PNs,1710322715319000000,1710322775315000000,452607
AWTEventQueue.dispatchTimeAvgNs,1710322715319000000,1710322775315000000,578171.8413597734
FlushQueue.executionTimeMaxNs,1710322715319000000,1710322775315000000,17563647
FlushQueue.waitingTimeMaxNs,1710322715319000000,1710322775315000000,46661631
FlushQueue.tasksExecuted,1710322715319000000,1710322775315000000,565
AWTEventQueue.dispatchTime90PNs,1710322715319000000,1710322775315000000,962559
FlushQueue.executionTime90PNs,1710322715319000000,1710322775315000000,229375
FileNameCache.totalMisses,1710322715319000000,1710322775315000000,0
FileNameCache.queries,1710322715319000000,1710322775315000000,38571
FileNameCache.fastMisses,1710322715319000000,1710322775315000000,525
DirectByteBufferAllocator.reclaimed,1710322775315000000,1710322835318000000,0
FilePageCache.capacityInBytes,1710322775315000000,1710322835318000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710322775315000000,1710322835318000000,0
StorageLockContext.competingThreads.90P,1710322775315000000,1710322835318000000,0
StorageLockContext.competingThreads.avg,1710322775315000000,1710322835318000000,0.0
FilePageCache.totalPageDisposalsUs,1710322775315000000,1710322835318000000,22
StorageLockContext.competingThreads.max,1710322775315000000,1710322835318000000,0
FilePageCache.pageFastCacheHits,1710322775315000000,1710322835318000000,238096
FilePageCache.pageLoads,1710322775315000000,1710322835318000000,40
FilePageCache.uncachedFileAccess,1710322775315000000,1710322835318000000,56
FilePageCache.maxRegisteredFiles,1710322775315000000,1710322835318000000,939
DirectByteBufferAllocator.disposed,1710322775315000000,1710322835318000000,8
FilePageCache.disposedBuffers,1710322775315000000,1710322835318000000,8
FilePageCache.pageLoadsAboveSizeThreshold,1710322775315000000,1710322835318000000,0
DirectByteBufferAllocator.misses,1710322775315000000,1710322835318000000,40
FilePageCache.totalPageLoadsUs,1710322775315000000,1710322835318000000,22715
FilePageCache.pageHits,1710322775315000000,1710322835318000000,8506
FilePageCache.maxCacheSizeInBytes,1710322775315000000,1710322835318000000,524869632
DirectByteBufferAllocator.hits,1710322775315000000,1710322835318000000,0
NonBlockingReadAction.failedExecutionsCount,1710322775315000000,1710322835318000000,4
FlushQueue.queueSizeMax,1710322775315000000,1710322835318000000,287
AWTEventQueue.dispatchTimeMaxNs,1710322775315000000,1710322835318000000,1937768447
AWTEventQueue.eventsDispatched,1710322775315000000,1710322835318000000,6150
FlushQueue.queueSizeAvg,1710322775315000000,1710322835318000000,21.39224582388121
FlushQueue.queueSize90P,1710322775315000000,1710322835318000000,76
FlushQueue.waitingTimeAvgNs,1710322775315000000,1710322835318000000,7.358009064343163E7
NonBlockingReadAction.finalizedExecutionTimeUs,1710322775315000000,1710322835318000000,6774216
NonBlockingReadAction.finalizedExecutionsCount,1710322775315000000,1710322835318000000,1660
NonBlockingReadAction.failedExecutionTimeUs,1710322775315000000,1710322835318000000,8913
FlushQueue.executionTimeAvgNs,1710322775315000000,1710322835318000000,995675.8306867395
FlushQueue.waitingTime90PNs,1710322775315000000,1710322835318000000,163577855
AWTEventQueue.dispatchTimeAvgNs,1710322775315000000,1710322835318000000,1998495.3925203253
FlushQueue.executionTimeMaxNs,1710322775315000000,1710322835318000000,387973119
FlushQueue.waitingTimeMaxNs,1710322775315000000,1710322835318000000,2684354559
FlushQueue.tasksExecuted,1710322775315000000,1710322835318000000,4849
AWTEventQueue.dispatchTime90PNs,1710322775315000000,1710322835318000000,2244607
FlushQueue.executionTime90PNs,1710322775315000000,1710322835318000000,1081343
FileNameCache.totalMisses,1710322775315000000,1710322835318000000,359
FileNameCache.queries,1710322775315000000,1710322835318000000,923080
FileNameCache.fastMisses,1710322775315000000,1710322835318000000,20052
DirectByteBufferAllocator.reclaimed,1710322835318000000,1710322895315000000,0
FilePageCache.capacityInBytes,1710322835318000000,1710322895315000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710322835318000000,1710322895315000000,0
StorageLockContext.competingThreads.90P,1710322835318000000,1710322895315000000,0
StorageLockContext.competingThreads.avg,1710322835318000000,1710322895315000000,0.0
FilePageCache.totalPageDisposalsUs,1710322835318000000,1710322895315000000,16
StorageLockContext.competingThreads.max,1710322835318000000,1710322895315000000,0
FilePageCache.pageFastCacheHits,1710322835318000000,1710322895315000000,227177
FilePageCache.pageLoads,1710322835318000000,1710322895315000000,51
FilePageCache.uncachedFileAccess,1710322835318000000,1710322895315000000,80
FilePageCache.maxRegisteredFiles,1710322835318000000,1710322895315000000,939
DirectByteBufferAllocator.disposed,1710322835318000000,1710322895315000000,14
FilePageCache.disposedBuffers,1710322835318000000,1710322895315000000,14
FilePageCache.pageLoadsAboveSizeThreshold,1710322835318000000,1710322895315000000,7
DirectByteBufferAllocator.misses,1710322835318000000,1710322895315000000,58
FilePageCache.totalPageLoadsUs,1710322835318000000,1710322895315000000,47301
FilePageCache.pageHits,1710322835318000000,1710322895315000000,6140
FilePageCache.maxCacheSizeInBytes,1710322835318000000,1710322895315000000,524869632
DirectByteBufferAllocator.hits,1710322835318000000,1710322895315000000,0
NonBlockingReadAction.failedExecutionsCount,1710322835318000000,1710322895315000000,9
FlushQueue.queueSizeMax,1710322835318000000,1710322895315000000,319
AWTEventQueue.dispatchTimeMaxNs,1710322835318000000,1710322895315000000,2181038079
AWTEventQueue.eventsDispatched,1710322835318000000,1710322895315000000,6506
FlushQueue.queueSizeAvg,1710322835318000000,1710322895315000000,19.64710469877169
FlushQueue.queueSize90P,1710322835318000000,1710322895315000000,42
FlushQueue.waitingTimeAvgNs,1710322835318000000,1710322895315000000,4.237173686274128E7
NonBlockingReadAction.finalizedExecutionTimeUs,1710322835318000000,1710322895315000000,14587645
NonBlockingReadAction.finalizedExecutionsCount,1710322835318000000,1710322895315000000,2169
NonBlockingReadAction.failedExecutionTimeUs,1710322835318000000,1710322895315000000,292260
FlushQueue.executionTimeAvgNs,1710322835318000000,1710322895315000000,2038765.3659582764
FlushQueue.waitingTime90PNs,1710322835318000000,1710322895315000000,119013375
AWTEventQueue.dispatchTimeAvgNs,1710322835318000000,1710322895315000000,2578445.8837995697
FlushQueue.executionTimeMaxNs,1710322835318000000,1710322895315000000,2634022911
FlushQueue.waitingTimeMaxNs,1710322835318000000,1710322895315000000,2197815295
FlushQueue.tasksExecuted,1710322835318000000,1710322895315000000,5129
AWTEventQueue.dispatchTime90PNs,1710322835318000000,1710322895315000000,3244031
FlushQueue.executionTime90PNs,1710322835318000000,1710322895315000000,1302527
FileNameCache.totalMisses,1710322835318000000,1710322895315000000,57
FileNameCache.queries,1710322835318000000,1710322895315000000,749566
FileNameCache.fastMisses,1710322835318000000,1710322895315000000,21516
DirectByteBufferAllocator.reclaimed,1710322895315000000,1710322955318000000,0
FilePageCache.capacityInBytes,1710322895315000000,1710322955318000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710322895315000000,1710322955318000000,0
StorageLockContext.competingThreads.90P,1710322895315000000,1710322955318000000,0
StorageLockContext.competingThreads.avg,1710322895315000000,1710322955318000000,0.0
FilePageCache.totalPageDisposalsUs,1710322895315000000,1710322955318000000,0
StorageLockContext.competingThreads.max,1710322895315000000,1710322955318000000,0
