# OpenTelemetry Metrics report: .gz, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See BasicCsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StorageLockContext.competingThreads.avg,1710326264627000000,1710326324629000000,0.0
FilePageCache.totalPageLoadsUs,1710326264627000000,1710326324629000000,142703
FilePageCache.maxCacheSizeInBytes,1710326264627000000,1710326324629000000,388915200
DirectByteBufferAllocator.reclaimed,1710326264627000000,1710326324629000000,0
DirectByteBufferAllocator.misses,1710326264627000000,1710326324629000000,507
FilePageCache.pageLoads,1710326264627000000,1710326324629000000,508
StorageLockContext.competingThreads.90P,1710326264627000000,1710326324629000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710326264627000000,1710326324629000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710326264627000000,1710326324629000000,0
DirectByteBufferAllocator.hits,1710326264627000000,1710326324629000000,0
FileNameCache.fastMisses,1710326264627000000,1710326324629000000,398831
FileNameCache.totalMisses,1710326264627000000,1710326324629000000,129605
FileNameCache.queries,1710326264627000000,1710326324629000000,7019317
FlushQueue.waitingTimeMaxNs,1710326264627000000,1710326324629000000,2264924159
AWTEventQueue.dispatchTimeAvgNs,1710326264627000000,1710326324629000000,1.0477749725619834E7
FlushQueue.executionTimeMaxNs,1710326264627000000,1710326324629000000,1132462079
FlushQueue.executionTimeAvgNs,1710326264627000000,1710326324629000000,2535544.0350506757
NonBlockingReadAction.failedExecutionsCount,1710326264627000000,1710326324629000000,6
AWTEventQueue.eventsDispatched,1710326264627000000,1710326324629000000,2420
FlushQueue.executionTime90PNs,1710326264627000000,1710326324629000000,2473983
NonBlockingReadAction.failedExecutionTimeUs,1710326264627000000,1710326324629000000,3403024
FlushQueue.queueSize90P,1710326264627000000,1710326324629000000,955
FlushQueue.waitingTime90PNs,1710326264627000000,1710326324629000000,2181038079
AWTEventQueue.dispatchTime90PNs,1710326264627000000,1710326324629000000,20054015
FlushQueue.queueSizeMax,1710326264627000000,1710326324629000000,1231
NonBlockingReadAction.finalizedExecutionsCount,1710326264627000000,1710326324629000000,128
NonBlockingReadAction.finalizedExecutionTimeUs,1710326264627000000,1710326324629000000,16831319
FlushQueue.waitingTimeAvgNs,1710326264627000000,1710326324629000000,7.061063762153716E8
FlushQueue.queueSizeAvg,1710326264627000000,1710326324629000000,394.6957347972973
AWTEventQueue.dispatchTimeMaxNs,1710326264627000000,1710326324629000000,1132462079
FlushQueue.tasksExecuted,1710326264627000000,1710326324629000000,4736
FilePageCache.totalPageDisposalsUs,1710326324629000000,1710326384628000000,0
FilePageCache.maxRegisteredFiles,1710326324629000000,1710326384628000000,702
FilePageCache.disposedBuffers,1710326324629000000,1710326384628000000,0
FilePageCache.pageFastCacheHits,1710326324629000000,1710326384628000000,264
FilePageCache.capacityInBytes,1710326324629000000,1710326384628000000,524288000
StorageLockContext.competingThreads.max,1710326324629000000,1710326384628000000,0
FilePageCache.uncachedFileAccess,1710326324629000000,1710326384628000000,0
DirectByteBufferAllocator.disposed,1710326324629000000,1710326384628000000,0
FilePageCache.pageHits,1710326324629000000,1710326384628000000,0
StorageLockContext.competingThreads.avg,1710326324629000000,1710326384628000000,0.0
FilePageCache.totalPageLoadsUs,1710326324629000000,1710326384628000000,0
FilePageCache.maxCacheSizeInBytes,1710326324629000000,1710326384628000000,388915200
DirectByteBufferAllocator.reclaimed,1710326324629000000,1710326384628000000,0
DirectByteBufferAllocator.misses,1710326324629000000,1710326384628000000,0
FilePageCache.pageLoads,1710326324629000000,1710326384628000000,0
StorageLockContext.competingThreads.90P,1710326324629000000,1710326384628000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710326324629000000,1710326384628000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710326324629000000,1710326384628000000,0
DirectByteBufferAllocator.hits,1710326324629000000,1710326384628000000,0
FileNameCache.fastMisses,1710326324629000000,1710326384628000000,48
FileNameCache.totalMisses,1710326324629000000,1710326384628000000,0
FileNameCache.queries,1710326324629000000,1710326384628000000,1560
FlushQueue.waitingTimeMaxNs,1710326324629000000,1710326384628000000,5177343
AWTEventQueue.dispatchTimeAvgNs,1710326324629000000,1710326384628000000,1090291.6155844156
FlushQueue.executionTimeMaxNs,1710326324629000000,1710326384628000000,12386303
FlushQueue.executionTimeAvgNs,1710326324629000000,1710326384628000000,378619.8646153846
NonBlockingReadAction.failedExecutionsCount,1710326324629000000,1710326384628000000,0
AWTEventQueue.eventsDispatched,1710326324629000000,1710326384628000000,385
FlushQueue.executionTime90PNs,1710326324629000000,1710326384628000000,827391
NonBlockingReadAction.failedExecutionTimeUs,1710326324629000000,1710326384628000000,0
FlushQueue.queueSize90P,1710326324629000000,1710326384628000000,0
FlushQueue.waitingTime90PNs,1710326324629000000,1710326384628000000,548863
AWTEventQueue.dispatchTime90PNs,1710326324629000000,1710326384628000000,1409023
FlushQueue.queueSizeMax,1710326324629000000,1710326384628000000,1
NonBlockingReadAction.finalizedExecutionsCount,1710326324629000000,1710326384628000000,24
NonBlockingReadAction.finalizedExecutionTimeUs,1710326324629000000,1710326384628000000,12389
FlushQueue.waitingTimeAvgNs,1710326324629000000,1710326384628000000,246562.75692307693
FlushQueue.queueSizeAvg,1710326324629000000,1710326384628000000,0.021538461538461538
AWTEventQueue.dispatchTimeMaxNs,1710326324629000000,1710326384628000000,70254591
FlushQueue.tasksExecuted,1710326324629000000,1710326384628000000,325
FilePageCache.totalPageDisposalsUs,1710326384628000000,1710326444625000000,0
FilePageCache.maxRegisteredFiles,1710326384628000000,1710326444625000000,702
FilePageCache.disposedBuffers,1710326384628000000,1710326444625000000,0
FilePageCache.pageFastCacheHits,1710326384628000000,1710326444625000000,264
FilePageCache.capacityInBytes,1710326384628000000,1710326444625000000,524288000
StorageLockContext.competingThreads.max,1710326384628000000,1710326444625000000,0
FilePageCache.uncachedFileAccess,1710326384628000000,1710326444625000000,0
DirectByteBufferAllocator.disposed,1710326384628000000,1710326444625000000,0
FilePageCache.pageHits,1710326384628000000,1710326444625000000,0
StorageLockContext.competingThreads.avg,1710326384628000000,1710326444625000000,0.0
FilePageCache.totalPageLoadsUs,1710326384628000000,1710326444625000000,0
FilePageCache.maxCacheSizeInBytes,1710326384628000000,1710326444625000000,388915200
DirectByteBufferAllocator.reclaimed,1710326384628000000,1710326444625000000,0
DirectByteBufferAllocator.misses,1710326384628000000,1710326444625000000,0
FilePageCache.pageLoads,1710326384628000000,1710326444625000000,0
StorageLockContext.competingThreads.90P,1710326384628000000,1710326444625000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710326384628000000,1710326444625000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710326384628000000,1710326444625000000,0
DirectByteBufferAllocator.hits,1710326384628000000,1710326444625000000,0
FileNameCache.fastMisses,1710326384628000000,1710326444625000000,48
FileNameCache.totalMisses,1710326384628000000,1710326444625000000,0
FileNameCache.queries,1710326384628000000,1710326444625000000,1560
FlushQueue.waitingTimeMaxNs,1710326384628000000,1710326444625000000,3915775
AWTEventQueue.dispatchTimeAvgNs,1710326384628000000,1710326444625000000,916209.4545454546
FlushQueue.executionTimeMaxNs,1710326384628000000,1710326444625000000,4653055
FlushQueue.executionTimeAvgNs,1710326384628000000,1710326444625000000,322183.03405572753
NonBlockingReadAction.failedExecutionsCount,1710326384628000000,1710326444625000000,0
AWTEventQueue.eventsDispatched,1710326384628000000,1710326444625000000,385
FlushQueue.executionTime90PNs,1710326384628000000,1710326444625000000,753663
NonBlockingReadAction.failedExecutionTimeUs,1710326384628000000,1710326444625000000,0
FlushQueue.queueSize90P,1710326384628000000,1710326444625000000,0
FlushQueue.waitingTime90PNs,1710326384628000000,1710326444625000000,561151
AWTEventQueue.dispatchTime90PNs,1710326384628000000,1710326444625000000,1269759
FlushQueue.queueSizeMax,1710326384628000000,1710326444625000000,1
NonBlockingReadAction.finalizedExecutionsCount,1710326384628000000,1710326444625000000,24
NonBlockingReadAction.finalizedExecutionTimeUs,1710326384628000000,1710326444625000000,11492
FlushQueue.waitingTimeAvgNs,1710326384628000000,1710326444625000000,280014.0185758514
FlushQueue.queueSizeAvg,1710326384628000000,1710326444625000000,0.034055727554179564
AWTEventQueue.dispatchTimeMaxNs,1710326384628000000,1710326444625000000,20447231
FlushQueue.tasksExecuted,1710326384628000000,1710326444625000000,323
FilePageCache.totalPageDisposalsUs,1710326444625000000,1710326504625000000,0
FilePageCache.maxRegisteredFiles,1710326444625000000,1710326504625000000,702
FilePageCache.disposedBuffers,1710326444625000000,1710326504625000000,0
FilePageCache.pageFastCacheHits,1710326444625000000,1710326504625000000,264
FilePageCache.capacityInBytes,1710326444625000000,1710326504625000000,524288000
StorageLockContext.competingThreads.max,1710326444625000000,1710326504625000000,0
FilePageCache.uncachedFileAccess,1710326444625000000,1710326504625000000,0
DirectByteBufferAllocator.disposed,1710326444625000000,1710326504625000000,0
FilePageCache.pageHits,1710326444625000000,1710326504625000000,0
StorageLockContext.competingThreads.avg,1710326444625000000,1710326504625000000,0.0
FilePageCache.totalPageLoadsUs,1710326444625000000,1710326504625000000,0
FilePageCache.maxCacheSizeInBytes,1710326444625000000,1710326504625000000,388915200
DirectByteBufferAllocator.reclaimed,1710326444625000000,1710326504625000000,0
DirectByteBufferAllocator.misses,1710326444625000000,1710326504625000000,0
FilePageCache.pageLoads,1710326444625000000,1710326504625000000,0
StorageLockContext.competingThreads.90P,1710326444625000000,1710326504625000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710326444625000000,1710326504625000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710326444625000000,1710326504625000000,0
DirectByteBufferAllocator.hits,1710326444625000000,1710326504625000000,0
FileNameCache.fastMisses,1710326444625000000,1710326504625000000,48
FileNameCache.totalMisses,1710326444625000000,1710326504625000000,0
FileNameCache.queries,1710326444625000000,1710326504625000000,1560
FlushQueue.waitingTimeMaxNs,1710326444625000000,1710326504625000000,7995391
AWTEventQueue.dispatchTimeAvgNs,1710326444625000000,1710326504625000000,849134.175066313
FlushQueue.executionTimeMaxNs,1710326444625000000,1710326504625000000,35127295
FlushQueue.executionTimeAvgNs,1710326444625000000,1710326504625000000,342099.16049382713
NonBlockingReadAction.failedExecutionsCount,1710326444625000000,1710326504625000000,0
AWTEventQueue.eventsDispatched,1710326444625000000,1710326504625000000,377
FlushQueue.executionTime90PNs,1710326444625000000,1710326504625000000,475135
NonBlockingReadAction.failedExecutionTimeUs,1710326444625000000,1710326504625000000,0
FlushQueue.queueSize90P,1710326444625000000,1710326504625000000,0
FlushQueue.waitingTime90PNs,1710326444625000000,1710326504625000000,589823
AWTEventQueue.dispatchTime90PNs,1710326444625000000,1710326504625000000,974847
FlushQueue.queueSizeMax,1710326444625000000,1710326504625000000,1
NonBlockingReadAction.finalizedExecutionsCount,1710326444625000000,1710326504625000000,24
NonBlockingReadAction.finalizedExecutionTimeUs,1710326444625000000,1710326504625000000,20228
FlushQueue.waitingTimeAvgNs,1710326444625000000,1710326504625000000,348943.7037037037
FlushQueue.queueSizeAvg,1710326444625000000,1710326504625000000,0.046296296296296294
AWTEventQueue.dispatchTimeMaxNs,1710326444625000000,1710326504625000000,35913727
FlushQueue.tasksExecuted,1710326444625000000,1710326504625000000,324
FilePageCache.totalPageDisposalsUs,1710326504625000000,1710326564628000000,0
FilePageCache.maxRegisteredFiles,1710326504625000000,1710326564628000000,702
FilePageCache.disposedBuffers,1710326504625000000,1710326564628000000,0
FilePageCache.pageFastCacheHits,1710326504625000000,1710326564628000000,1009
FilePageCache.capacityInBytes,1710326504625000000,1710326564628000000,524288000
StorageLockContext.competingThreads.max,1710326504625000000,1710326564628000000,0
FilePageCache.uncachedFileAccess,1710326504625000000,1710326564628000000,0
DirectByteBufferAllocator.disposed,1710326504625000000,1710326564628000000,0
FilePageCache.pageHits,1710326504625000000,1710326564628000000,0
StorageLockContext.competingThreads.avg,1710326504625000000,1710326564628000000,0.0
FilePageCache.totalPageLoadsUs,1710326504625000000,1710326564628000000,0
FilePageCache.maxCacheSizeInBytes,1710326504625000000,1710326564628000000,388915200
DirectByteBufferAllocator.reclaimed,1710326504625000000,1710326564628000000,0
DirectByteBufferAllocator.misses,1710326504625000000,1710326564628000000,0
FilePageCache.pageLoads,1710326504625000000,1710326564628000000,0
StorageLockContext.competingThreads.90P,1710326504625000000,1710326564628000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710326504625000000,1710326564628000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710326504625000000,1710326564628000000,0
DirectByteBufferAllocator.hits,1710326504625000000,1710326564628000000,0
FileNameCache.fastMisses,1710326504625000000,1710326564628000000,1771
FileNameCache.totalMisses,1710326504625000000,1710326564628000000,0
FileNameCache.queries,1710326504625000000,1710326564628000000,47371
FlushQueue.waitingTimeMaxNs,1710326504625000000,1710326564628000000,1216348159
AWTEventQueue.dispatchTimeAvgNs,1710326504625000000,1710326564628000000,797668.641911288
FlushQueue.executionTimeMaxNs,1710326504625000000,1710326564628000000,73400319
FlushQueue.executionTimeAvgNs,1710326504625000000,1710326564628000000,46518.98044510662
NonBlockingReadAction.failedExecutionsCount,1710326504625000000,1710326564628000000,0
AWTEventQueue.eventsDispatched,1710326504625000000,1710326564628000000,10799
FlushQueue.executionTime90PNs,1710326504625000000,1710326564628000000,5023
NonBlockingReadAction.failedExecutionTimeUs,1710326504625000000,1710326564628000000,0
FlushQueue.queueSize90P,1710326504625000000,1710326564628000000,136
FlushQueue.waitingTime90PNs,1710326504625000000,1710326564628000000,3112959
AWTEventQueue.dispatchTime90PNs,1710326504625000000,1710326564628000000,1433599
FlushQueue.queueSizeMax,1710326504625000000,1710326564628000000,385
NonBlockingReadAction.finalizedExecutionsCount,1710326504625000000,1710326564628000000,279
NonBlockingReadAction.finalizedExecutionTimeUs,1710326504625000000,1710326564628000000,518693
FlushQueue.waitingTimeAvgNs,1710326504625000000,1710326564628000000,3002487.7998572183
FlushQueue.queueSizeAvg,1710326504625000000,1710326564628000000,33.32718750969985
AWTEventQueue.dispatchTimeMaxNs,1710326504625000000,1710326564628000000,314572799
FlushQueue.tasksExecuted,1710326504625000000,1710326564628000000,32217
FilePageCache.totalPageDisposalsUs,1710326564628000000,1710326624627000000,635
FilePageCache.maxRegisteredFiles,1710326564628000000,1710326624627000000,702
FilePageCache.disposedBuffers,1710326564628000000,1710326624627000000,0
FilePageCache.pageFastCacheHits,1710326564628000000,1710326624627000000,17132
FilePageCache.capacityInBytes,1710326564628000000,1710326624627000000,524288000
StorageLockContext.competingThreads.max,1710326564628000000,1710326624627000000,0
FilePageCache.uncachedFileAccess,1710326564628000000,1710326624627000000,1
DirectByteBufferAllocator.disposed,1710326564628000000,1710326624627000000,0
FilePageCache.pageHits,1710326564628000000,1710326624627000000,61
StorageLockContext.competingThreads.avg,1710326564628000000,1710326624627000000,0.0
FilePageCache.totalPageLoadsUs,1710326564628000000,1710326624627000000,3856
FilePageCache.maxCacheSizeInBytes,1710326564628000000,1710326624627000000,391012352
DirectByteBufferAllocator.reclaimed,1710326564628000000,1710326624627000000,0
DirectByteBufferAllocator.misses,1710326564628000000,1710326624627000000,2
FilePageCache.pageLoads,1710326564628000000,1710326624627000000,2
StorageLockContext.competingThreads.90P,1710326564628000000,1710326624627000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710326564628000000,1710326624627000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710326564628000000,1710326624627000000,0
DirectByteBufferAllocator.hits,1710326564628000000,1710326624627000000,0
FileNameCache.fastMisses,1710326564628000000,1710326624627000000,4817
FileNameCache.totalMisses,1710326564628000000,1710326624627000000,158
FileNameCache.queries,1710326564628000000,1710326624627000000,332829
FlushQueue.waitingTimeMaxNs,1710326564628000000,1710326624627000000,86507519
AWTEventQueue.dispatchTimeAvgNs,1710326564628000000,1710326624627000000,427340.71237169945
FlushQueue.executionTimeMaxNs,1710326564628000000,1710326624627000000,72351743
FlushQueue.executionTimeAvgNs,1710326564628000000,1710326624627000000,22953.45508632253
NonBlockingReadAction.failedExecutionsCount,1710326564628000000,1710326624627000000,0
AWTEventQueue.eventsDispatched,1710326564628000000,1710326624627000000,12763
FlushQueue.executionTime90PNs,1710326564628000000,1710326624627000000,4799
NonBlockingReadAction.failedExecutionTimeUs,1710326564628000000,1710326624627000000,0
FlushQueue.queueSize90P,1710326564628000000,1710326624627000000,126
FlushQueue.waitingTime90PNs,1710326564628000000,1710326624627000000,2260991
AWTEventQueue.dispatchTime90PNs,1710326564628000000,1710326624627000000,868351
FlushQueue.queueSizeMax,1710326564628000000,1710326624627000000,387
NonBlockingReadAction.finalizedExecutionsCount,1710326564628000000,1710326624627000000,606
NonBlockingReadAction.finalizedExecutionTimeUs,1710326564628000000,1710326624627000000,2825885
FlushQueue.waitingTimeAvgNs,1710326564628000000,1710326624627000000,519882.6183202804
FlushQueue.queueSizeAvg,1710326564628000000,1710326624627000000,30.7378304703388
AWTEventQueue.dispatchTimeMaxNs,1710326564628000000,1710326624627000000,101711871
FlushQueue.tasksExecuted,1710326564628000000,1710326624627000000,46222
FilePageCache.totalPageDisposalsUs,1710326624627000000,1710326684669000000,109
FilePageCache.maxRegisteredFiles,1710326624627000000,1710326684669000000,702
FilePageCache.disposedBuffers,1710326624627000000,1710326684669000000,0
FilePageCache.pageFastCacheHits,1710326624627000000,1710326684669000000,19728
FilePageCache.capacityInBytes,1710326624627000000,1710326684669000000,524288000
StorageLockContext.competingThreads.max,1710326624627000000,1710326684669000000,0
FilePageCache.uncachedFileAccess,1710326624627000000,1710326684669000000,20
DirectByteBufferAllocator.disposed,1710326624627000000,1710326684669000000,0
FilePageCache.pageHits,1710326624627000000,1710326684669000000,54
StorageLockContext.competingThreads.avg,1710326624627000000,1710326684669000000,0.0
FilePageCache.totalPageLoadsUs,1710326624627000000,1710326684669000000,1627
FilePageCache.maxCacheSizeInBytes,1710326624627000000,1710326684669000000,391020544
DirectByteBufferAllocator.reclaimed,1710326624627000000,1710326684669000000,0
DirectByteBufferAllocator.misses,1710326624627000000,1710326684669000000,1
FilePageCache.pageLoads,1710326624627000000,1710326684669000000,1
StorageLockContext.competingThreads.90P,1710326624627000000,1710326684669000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710326624627000000,1710326684669000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710326624627000000,1710326684669000000,0
DirectByteBufferAllocator.hits,1710326624627000000,1710326684669000000,0
FileNameCache.fastMisses,1710326624627000000,1710326684669000000,1241
FileNameCache.totalMisses,1710326624627000000,1710326684669000000,1
FileNameCache.queries,1710326624627000000,1710326684669000000,113034
FlushQueue.waitingTimeMaxNs,1710326624627000000,1710326684669000000,1115684863
AWTEventQueue.dispatchTimeAvgNs,1710326624627000000,1710326684669000000,891521.6462093863
FlushQueue.executionTimeMaxNs,1710326624627000000,1710326684669000000,156766306303
FlushQueue.executionTimeAvgNs,1710326624627000000,1710326684669000000,3833216.0995991365
NonBlockingReadAction.failedExecutionsCount,1710326624627000000,1710326684669000000,0
AWTEventQueue.eventsDispatched,1710326624627000000,1710326684669000000,12465
FlushQueue.executionTime90PNs,1710326624627000000,1710326684669000000,5695
NonBlockingReadAction.failedExecutionTimeUs,1710326624627000000,1710326684669000000,0
FlushQueue.queueSize90P,1710326624627000000,1710326684669000000,156
FlushQueue.waitingTime90PNs,1710326624627000000,1710326684669000000,3096575
AWTEventQueue.dispatchTime90PNs,1710326624627000000,1710326684669000000,1712127
FlushQueue.queueSizeMax,1710326624627000000,1710326684669000000,787
NonBlockingReadAction.finalizedExecutionsCount,1710326624627000000,1710326684669000000,374
NonBlockingReadAction.finalizedExecutionTimeUs,1710326624627000000,1710326684669000000,2079649
FlushQueue.waitingTimeAvgNs,1710326624627000000,1710326684669000000,1.0471810834673498E7
FlushQueue.queueSizeAvg,1710326624627000000,1710326684669000000,38.9385896249911
AWTEventQueue.dispatchTimeMaxNs,1710326624627000000,1710326684669000000,956301311
FlushQueue.tasksExecuted,1710326624627000000,1710326684669000000,42159
FilePageCache.totalPageDisposalsUs,1710326684669000000,1710326744628000000,112
FilePageCache.maxRegisteredFiles,1710326684669000000,1710326744628000000,702
FilePageCache.disposedBuffers,1710326684669000000,1710326744628000000,8
FilePageCache.pageFastCacheHits,1710326684669000000,1710326744628000000,5118
FilePageCache.capacityInBytes,1710326684669000000,1710326744628000000,524288000
StorageLockContext.competingThreads.max,1710326684669000000,1710326744628000000,0
FilePageCache.uncachedFileAccess,1710326684669000000,1710326744628000000,12
DirectByteBufferAllocator.disposed,1710326684669000000,1710326744628000000,8
FilePageCache.pageHits,1710326684669000000,1710326744628000000,87
StorageLockContext.competingThreads.avg,1710326684669000000,1710326744628000000,0.0
FilePageCache.totalPageLoadsUs,1710326684669000000,1710326744628000000,7320
FilePageCache.maxCacheSizeInBytes,1710326684669000000,1710326744628000000,391028736
DirectByteBufferAllocator.reclaimed,1710326684669000000,1710326744628000000,0
DirectByteBufferAllocator.misses,1710326684669000000,1710326744628000000,9
FilePageCache.pageLoads,1710326684669000000,1710326744628000000,9
StorageLockContext.competingThreads.90P,1710326684669000000,1710326744628000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710326684669000000,1710326744628000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710326684669000000,1710326744628000000,0
DirectByteBufferAllocator.hits,1710326684669000000,1710326744628000000,0
FileNameCache.fastMisses,1710326684669000000,1710326744628000000,2595
FileNameCache.totalMisses,1710326684669000000,1710326744628000000,2
FileNameCache.queries,1710326684669000000,1710326744628000000,166324
FlushQueue.waitingTimeMaxNs,1710326684669000000,1710326744628000000,1048575999
AWTEventQueue.dispatchTimeAvgNs,1710326684669000000,1710326744628000000,1365811.2733609236
FlushQueue.executionTimeMaxNs,1710326684669000000,1710326744628000000,260046847
FlushQueue.executionTimeAvgNs,1710326684669000000,1710326744628000000,710581.7451923077
NonBlockingReadAction.failedExecutionsCount,1710326684669000000,1710326744628000000,5
AWTEventQueue.eventsDispatched,1710326684669000000,1710326744628000000,9182
FlushQueue.executionTime90PNs,1710326684669000000,1710326744628000000,532479
NonBlockingReadAction.failedExecutionTimeUs,1710326684669000000,1710326744628000000,10322
FlushQueue.queueSize90P,1710326684669000000,1710326744628000000,7
FlushQueue.waitingTime90PNs,1710326684669000000,1710326744628000000,23199743
AWTEventQueue.dispatchTime90PNs,1710326684669000000,1710326744628000000,1712127
FlushQueue.queueSizeMax,1710326684669000000,1710326744628000000,176
NonBlockingReadAction.finalizedExecutionsCount,1710326684669000000,1710326744628000000,1040
NonBlockingReadAction.finalizedExecutionTimeUs,1710326684669000000,1710326744628000000,2870094
FlushQueue.waitingTimeAvgNs,1710326684669000000,1710326744628000000,1.4597129817129629E7
FlushQueue.queueSizeAvg,1710326684669000000,1710326744628000000,5.406160968660969
AWTEventQueue.dispatchTimeMaxNs,1710326684669000000,1710326744628000000,1002438655
FlushQueue.tasksExecuted,1710326684669000000,1710326744628000000,5616
FilePageCache.totalPageDisposalsUs,1710326744628000000,1710326804628000000,0
FilePageCache.maxRegisteredFiles,1710326744628000000,1710326804628000000,702
FilePageCache.disposedBuffers,1710326744628000000,1710326804628000000,0
FilePageCache.pageFastCacheHits,1710326744628000000,1710326804628000000,264
FilePageCache.capacityInBytes,1710326744628000000,1710326804628000000,524288000
StorageLockContext.competingThreads.max,1710326744628000000,1710326804628000000,0
FilePageCache.uncachedFileAccess,1710326744628000000,1710326804628000000,0
DirectByteBufferAllocator.disposed,1710326744628000000,1710326804628000000,0
FilePageCache.pageHits,1710326744628000000,1710326804628000000,0
StorageLockContext.competingThreads.avg,1710326744628000000,1710326804628000000,0.0
