# OpenTelemetry Metrics report: .gz, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See BasicCsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.queueSizeAvg,1710659764713000000,1710659765972000000,446.3978021978022
FlushQueue.waitingTime90PNs,1710659764713000000,1710659765972000000,1518338047
AWTEventQueue.dispatchTimeMaxNs,1710659764713000000,1710659765972000000,79691775
FlushQueue.executionTimeMaxNs,1710659764713000000,1710659765972000000,70254591
AWTEventQueue.eventsDispatched,1710659764713000000,1710659765972000000,232
FlushQueue.executionTime90PNs,1710659764713000000,1710659765972000000,1490943
NonBlockingReadAction.failedExecutionsCount,1710659764713000000,1710659765972000000,1
FlushQueue.queueSize90P,1710659764713000000,1710659765972000000,679
FlushQueue.executionTimeAvgNs,1710659764713000000,1710659765972000000,891010.1670329671
FlushQueue.waitingTimeMaxNs,1710659764713000000,1710659765972000000,1543503871
AWTEventQueue.dispatchTime90PNs,1710659764713000000,1710659765972000000,14680063
NonBlockingReadAction.finalizedExecutionTimeUs,1710659764713000000,1710659765972000000,4009379
NonBlockingReadAction.finalizedExecutionsCount,1710659764713000000,1710659765972000000,251
NonBlockingReadAction.failedExecutionTimeUs,1710659764713000000,1710659765972000000,139504
FlushQueue.tasksExecuted,1710659764713000000,1710659765972000000,910
FlushQueue.waitingTimeAvgNs,1710659764713000000,1710659765972000000,1.2456247476043956E9
FlushQueue.queueSizeMax,1710659764713000000,1710659765972000000,743
AWTEventQueue.dispatchTimeAvgNs,1710659764713000000,1710659765972000000,5382502.75862069
FilePageCache.disposedBuffers,1710659764713000000,1710659765972000000,954
FilePageCache.pageLoadsAboveSizeThreshold,1710659764713000000,1710659765972000000,0
DirectByteBufferAllocator.hits,1710659764713000000,1710659765972000000,0
FilePageCache.maxCacheSizeInBytes,1710659764713000000,1710659765972000000,323723264
FilePageCache.pageFastCacheHits,1710659764713000000,1710659765972000000,86032
FilePageCache.pageLoads,1710659764713000000,1710659765972000000,16
DirectByteBufferAllocator.disposed,1710659764713000000,1710659765972000000,954
FilePageCache.capacityInBytes,1710659764713000000,1710659765972000000,524288000
StorageLockContext.competingThreads.avg,1710659764713000000,1710659765972000000,0.0
FilePageCache.totalPageDisposalsUs,1710659764713000000,1710659765972000000,11
FilePageCache.uncachedFileAccess,1710659764713000000,1710659765972000000,42
DirectByteBufferAllocator.reclaimed,1710659764713000000,1710659765972000000,0
FilePageCache.pageHits,1710659764713000000,1710659765972000000,28
FilePageCache.maxRegisteredFiles,1710659764713000000,1710659765972000000,936
FilePageCache.totalPageLoadsUs,1710659764713000000,1710659765972000000,8301
DirectByteBufferAllocator.misses,1710659764713000000,1710659765972000000,16
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710659764713000000,1710659765972000000,0
StorageLockContext.competingThreads.max,1710659764713000000,1710659765972000000,0
StorageLockContext.competingThreads.90P,1710659764713000000,1710659765972000000,0
