# OpenTelemetry Metrics report: .gz, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See BasicCsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageHits,1714128839799000000,1714128899364000000,21794
FilePageCache.capacityInBytes,1714128839799000000,1714128899364000000,524288000
FilePageCache.uncachedFileAccess,1714128839799000000,1714128899364000000,108
FilePageCache.disposedBuffers,1714128839799000000,1714128899364000000,1543
FilePageCache.maxRegisteredFiles,1714128839799000000,1714128899364000000,715
DirectByteBufferAllocator.disposed,1714128839799000000,1714128899364000000,1543
FilePageCache.pageLoads,1714128839799000000,1714128899364000000,133
FilePageCache.maxCacheSizeInBytes,1714128839799000000,1714128899364000000,433176576
DirectByteBufferAllocator.hits,1714128839799000000,1714128899364000000,0
FilePageCache.totalPageDisposalsUs,1714128839799000000,1714128899364000000,88
StorageLockContext.competingThreads.90P,1714128839799000000,1714128899364000000,0
DirectByteBufferAllocator.reclaimed,1714128839799000000,1714128899364000000,0
FilePageCache.pageFastCacheHits,1714128839799000000,1714128899364000000,250255
StorageLockContext.competingThreads.max,1714128839799000000,1714128899364000000,0
StorageLockContext.competingThreads.avg,1714128839799000000,1714128899364000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1714128839799000000,1714128899364000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1714128839799000000,1714128899364000000,0
