# OpenTelemetry Metrics report: .gz, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See BasicCsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.misses,1710323825320000000,1710323885327000000,895
FilePageCache.capacityInBytes,1710323825320000000,1710323885327000000,524288000
FilePageCache.totalPageDisposalsUs,1710323825320000000,1710323885327000000,2199
FilePageCache.disposedBuffers,1710323825320000000,1710323885327000000,0
NonBlockingReadAction.finalizedExecutionsCount,1710323825320000000,1710323885327000000,91940
FlushQueue.executionTimeAvgNs,1710323825320000000,1710323885327000000,1534530.5041289816
AWTEventQueue.dispatchTime90PNs,1710323825320000000,1710323885327000000,6848511
FlushQueue.queueSizeAvg,1710323825320000000,1710323885327000000,0.5503342508847817
NonBlockingReadAction.failedExecutionsCount,1710323825320000000,1710323885327000000,9
FlushQueue.queueSizeMax,1710323825320000000,1710323885327000000,22
NonBlockingReadAction.finalizedExecutionTimeUs,1710323825320000000,1710323885327000000,323788714
FlushQueue.waitingTimeAvgNs,1710323825320000000,1710323885327000000,1.1340039119150609E7
FlushQueue.queueSize90P,1710323825320000000,1710323885327000000,1
FlushQueue.executionTimeMaxNs,1710323825320000000,1710323885327000000,238026751
AWTEventQueue.dispatchTimeMaxNs,1710323825320000000,1710323885327000000,471859199
FlushQueue.waitingTimeMaxNs,1710323825320000000,1710323885327000000,440401919
FlushQueue.tasksExecuted,1710323825320000000,1710323885327000000,5086
NonBlockingReadAction.failedExecutionTimeUs,1710323825320000000,1710323885327000000,3887177
AWTEventQueue.eventsDispatched,1710323825320000000,1710323885327000000,9380
FlushQueue.waitingTime90PNs,1710323825320000000,1710323885327000000,16580607
AWTEventQueue.dispatchTimeAvgNs,1710323825320000000,1710323885327000000,3078642.6409381665
FlushQueue.executionTime90PNs,1710323825320000000,1710323885327000000,3506175
FileNameCache.fastMisses,1710323825320000000,1710323885327000000,130537
FileNameCache.totalMisses,1710323825320000000,1710323885327000000,56583
FileNameCache.queries,1710323825320000000,1710323885327000000,8968928
DirectByteBufferAllocator.disposed,1710323885327000000,1710323945314000000,46
FilePageCache.pageHits,1710323885327000000,1710323945314000000,899332
StorageLockContext.competingThreads.avg,1710323885327000000,1710323945314000000,0.09243697478991597
DirectByteBufferAllocator.reclaimed,1710323885327000000,1710323945314000000,0
FilePageCache.pageLoads,1710323885327000000,1710323945314000000,742
FilePageCache.pageLoadsAboveSizeThreshold,1710323885327000000,1710323945314000000,31
FilePageCache.uncachedFileAccess,1710323885327000000,1710323945314000000,930
DirectByteBufferAllocator.hits,1710323885327000000,1710323945314000000,0
StorageLockContext.competingThreads.90P,1710323885327000000,1710323945314000000,0
FilePageCache.totalPageLoadsUs,1710323885327000000,1710323945314000000,210530
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710323885327000000,1710323945314000000,0
StorageLockContext.competingThreads.max,1710323885327000000,1710323945314000000,4
FilePageCache.pageFastCacheHits,1710323885327000000,1710323945314000000,16101793
FilePageCache.maxCacheSizeInBytes,1710323885327000000,1710323945314000000,527982592
FilePageCache.maxRegisteredFiles,1710323885327000000,1710323945314000000,936
DirectByteBufferAllocator.misses,1710323885327000000,1710323945314000000,773
FilePageCache.capacityInBytes,1710323885327000000,1710323945314000000,524288000
FilePageCache.totalPageDisposalsUs,1710323885327000000,1710323945314000000,5110
FilePageCache.disposedBuffers,1710323885327000000,1710323945314000000,46
NonBlockingReadAction.finalizedExecutionsCount,1710323885327000000,1710323945314000000,61050
FlushQueue.executionTimeAvgNs,1710323885327000000,1710323945314000000,2284669.1459641256
AWTEventQueue.dispatchTime90PNs,1710323885327000000,1710323945314000000,6586367
FlushQueue.queueSizeAvg,1710323885327000000,1710323945314000000,15.104708520179372
NonBlockingReadAction.failedExecutionsCount,1710323885327000000,1710323945314000000,21
FlushQueue.queueSizeMax,1710323885327000000,1710323945314000000,160
NonBlockingReadAction.finalizedExecutionTimeUs,1710323885327000000,1710323945314000000,169330020
FlushQueue.waitingTimeAvgNs,1710323885327000000,1710323945314000000,8.196038909730941E7
FlushQueue.queueSize90P,1710323885327000000,1710323945314000000,52
FlushQueue.executionTimeMaxNs,1710323885327000000,1710323945314000000,270532607
AWTEventQueue.dispatchTimeMaxNs,1710323885327000000,1710323945314000000,390070271
FlushQueue.waitingTimeMaxNs,1710323885327000000,1710323945314000000,910163967
FlushQueue.tasksExecuted,1710323885327000000,1710323945314000000,4460
NonBlockingReadAction.failedExecutionTimeUs,1710323885327000000,1710323945314000000,746309
AWTEventQueue.eventsDispatched,1710323885327000000,1710323945314000000,9130
FlushQueue.waitingTime90PNs,1710323885327000000,1710323945314000000,260046847
AWTEventQueue.dispatchTimeAvgNs,1710323885327000000,1710323945314000000,3106861.5807228917
FlushQueue.executionTime90PNs,1710323885327000000,1710323945314000000,4423679
FileNameCache.fastMisses,1710323885327000000,1710323945314000000,229451
FileNameCache.totalMisses,1710323885327000000,1710323945314000000,35069
FileNameCache.queries,1710323885327000000,1710323945314000000,8661887
DirectByteBufferAllocator.disposed,1710323945314000000,1710324005311000000,0
FilePageCache.pageHits,1710323945314000000,1710324005311000000,0
StorageLockContext.competingThreads.avg,1710323945314000000,1710324005311000000,0.0
DirectByteBufferAllocator.reclaimed,1710323945314000000,1710324005311000000,0
FilePageCache.pageLoads,1710323945314000000,1710324005311000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710323945314000000,1710324005311000000,0
FilePageCache.uncachedFileAccess,1710323945314000000,1710324005311000000,0
DirectByteBufferAllocator.hits,1710323945314000000,1710324005311000000,0
StorageLockContext.competingThreads.90P,1710323945314000000,1710324005311000000,0
FilePageCache.totalPageLoadsUs,1710323945314000000,1710324005311000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710323945314000000,1710324005311000000,0
StorageLockContext.competingThreads.max,1710323945314000000,1710324005311000000,0
FilePageCache.pageFastCacheHits,1710323945314000000,1710324005311000000,264
FilePageCache.maxCacheSizeInBytes,1710323945314000000,1710324005311000000,527982592
FilePageCache.maxRegisteredFiles,1710323945314000000,1710324005311000000,936
DirectByteBufferAllocator.misses,1710323945314000000,1710324005311000000,0
FilePageCache.capacityInBytes,1710323945314000000,1710324005311000000,524288000
FilePageCache.totalPageDisposalsUs,1710323945314000000,1710324005311000000,0
FilePageCache.disposedBuffers,1710323945314000000,1710324005311000000,0
NonBlockingReadAction.finalizedExecutionsCount,1710323945314000000,1710324005311000000,48
FlushQueue.executionTimeAvgNs,1710323945314000000,1710324005311000000,283933.2571428571
AWTEventQueue.dispatchTime90PNs,1710323945314000000,1710324005311000000,2506751
FlushQueue.queueSizeAvg,1710323945314000000,1710324005311000000,0.0326530612244898
NonBlockingReadAction.failedExecutionsCount,1710323945314000000,1710324005311000000,0
FlushQueue.queueSizeMax,1710323945314000000,1710324005311000000,1
NonBlockingReadAction.finalizedExecutionTimeUs,1710323945314000000,1710324005311000000,19767
FlushQueue.waitingTimeAvgNs,1710323945314000000,1710324005311000000,392127.412244898
FlushQueue.queueSize90P,1710323945314000000,1710324005311000000,0
FlushQueue.executionTimeMaxNs,1710323945314000000,1710324005311000000,15663103
AWTEventQueue.dispatchTimeMaxNs,1710323945314000000,1710324005311000000,79691775
FlushQueue.waitingTimeMaxNs,1710323945314000000,1710324005311000000,25559039
FlushQueue.tasksExecuted,1710323945314000000,1710324005311000000,735
NonBlockingReadAction.failedExecutionTimeUs,1710323945314000000,1710324005311000000,0
AWTEventQueue.eventsDispatched,1710323945314000000,1710324005311000000,4451
FlushQueue.waitingTime90PNs,1710323945314000000,1710324005311000000,425983
AWTEventQueue.dispatchTimeAvgNs,1710323945314000000,1710324005311000000,935812.5976185127
FlushQueue.executionTime90PNs,1710323945314000000,1710324005311000000,503807
FileNameCache.fastMisses,1710323945314000000,1710324005311000000,48
FileNameCache.totalMisses,1710323945314000000,1710324005311000000,0
FileNameCache.queries,1710323945314000000,1710324005311000000,1668
DirectByteBufferAllocator.disposed,1710324005311000000,1710324065312000000,0
FilePageCache.pageHits,1710324005311000000,1710324065312000000,10
StorageLockContext.competingThreads.avg,1710324005311000000,1710324065312000000,0.0
DirectByteBufferAllocator.reclaimed,1710324005311000000,1710324065312000000,0
FilePageCache.pageLoads,1710324005311000000,1710324065312000000,2
FilePageCache.pageLoadsAboveSizeThreshold,1710324005311000000,1710324065312000000,0
FilePageCache.uncachedFileAccess,1710324005311000000,1710324065312000000,4
DirectByteBufferAllocator.hits,1710324005311000000,1710324065312000000,0
StorageLockContext.competingThreads.90P,1710324005311000000,1710324065312000000,0
FilePageCache.totalPageLoadsUs,1710324005311000000,1710324065312000000,2314
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710324005311000000,1710324065312000000,0
StorageLockContext.competingThreads.max,1710324005311000000,1710324065312000000,0
FilePageCache.pageFastCacheHits,1710324005311000000,1710324065312000000,1222
FilePageCache.maxCacheSizeInBytes,1710324005311000000,1710324065312000000,527982592
FilePageCache.maxRegisteredFiles,1710324005311000000,1710324065312000000,936
DirectByteBufferAllocator.misses,1710324005311000000,1710324065312000000,2
FilePageCache.capacityInBytes,1710324005311000000,1710324065312000000,524288000
FilePageCache.totalPageDisposalsUs,1710324005311000000,1710324065312000000,7
FilePageCache.disposedBuffers,1710324005311000000,1710324065312000000,0
NonBlockingReadAction.finalizedExecutionsCount,1710324005311000000,1710324065312000000,330
FlushQueue.executionTimeAvgNs,1710324005311000000,1710324065312000000,414163.71436418564
AWTEventQueue.dispatchTime90PNs,1710324005311000000,1710324065312000000,2097151
FlushQueue.queueSizeAvg,1710324005311000000,1710324065312000000,161.89288656962373
NonBlockingReadAction.failedExecutionsCount,1710324005311000000,1710324065312000000,0
FlushQueue.queueSizeMax,1710324005311000000,1710324065312000000,723
NonBlockingReadAction.finalizedExecutionTimeUs,1710324005311000000,1710324065312000000,832788
FlushQueue.waitingTimeAvgNs,1710324005311000000,1710324065312000000,1.7549798913430375E8
FlushQueue.queueSize90P,1710324005311000000,1710324065312000000,591
FlushQueue.executionTimeMaxNs,1710324005311000000,1710324065312000000,131071999
AWTEventQueue.dispatchTimeMaxNs,1710324005311000000,1710324065312000000,968884223
FlushQueue.waitingTimeMaxNs,1710324005311000000,1710324065312000000,968884223
FlushQueue.tasksExecuted,1710324005311000000,1710324065312000000,3641
NonBlockingReadAction.failedExecutionTimeUs,1710324005311000000,1710324065312000000,0
AWTEventQueue.eventsDispatched,1710324005311000000,1710324065312000000,6742
FlushQueue.waitingTime90PNs,1710324005311000000,1710324065312000000,826277887
AWTEventQueue.dispatchTimeAvgNs,1710324005311000000,1710324065312000000,2209665.034707802
FlushQueue.executionTime90PNs,1710324005311000000,1710324065312000000,346111
FileNameCache.fastMisses,1710324005311000000,1710324065312000000,1260
FileNameCache.totalMisses,1710324005311000000,1710324065312000000,5
FileNameCache.queries,1710324005311000000,1710324065312000000,84771
DirectByteBufferAllocator.disposed,1710324065312000000,1710324125312000000,0
FilePageCache.pageHits,1710324065312000000,1710324125312000000,4
StorageLockContext.competingThreads.avg,1710324065312000000,1710324125312000000,0.0
DirectByteBufferAllocator.reclaimed,1710324065312000000,1710324125312000000,0
FilePageCache.pageLoads,1710324065312000000,1710324125312000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710324065312000000,1710324125312000000,0
FilePageCache.uncachedFileAccess,1710324065312000000,1710324125312000000,2
DirectByteBufferAllocator.hits,1710324065312000000,1710324125312000000,0
StorageLockContext.competingThreads.90P,1710324065312000000,1710324125312000000,0
FilePageCache.totalPageLoadsUs,1710324065312000000,1710324125312000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710324065312000000,1710324125312000000,0
StorageLockContext.competingThreads.max,1710324065312000000,1710324125312000000,0
FilePageCache.pageFastCacheHits,1710324065312000000,1710324125312000000,1421
FilePageCache.maxCacheSizeInBytes,1710324065312000000,1710324125312000000,527982592
FilePageCache.maxRegisteredFiles,1710324065312000000,1710324125312000000,936
DirectByteBufferAllocator.misses,1710324065312000000,1710324125312000000,0
FilePageCache.capacityInBytes,1710324065312000000,1710324125312000000,524288000
FilePageCache.totalPageDisposalsUs,1710324065312000000,1710324125312000000,0
FilePageCache.disposedBuffers,1710324065312000000,1710324125312000000,0
NonBlockingReadAction.finalizedExecutionsCount,1710324065312000000,1710324125312000000,80
FlushQueue.executionTimeAvgNs,1710324065312000000,1710324125312000000,668970.5163316583
AWTEventQueue.dispatchTime90PNs,1710324065312000000,1710324125312000000,2146303
FlushQueue.queueSizeAvg,1710324065312000000,1710324125312000000,0.9265075376884422
NonBlockingReadAction.failedExecutionsCount,1710324065312000000,1710324125312000000,0
FlushQueue.queueSizeMax,1710324065312000000,1710324125312000000,27
NonBlockingReadAction.finalizedExecutionTimeUs,1710324065312000000,1710324125312000000,114760
FlushQueue.waitingTimeAvgNs,1710324065312000000,1710324125312000000,9937156.253140703
FlushQueue.queueSize90P,1710324065312000000,1710324125312000000,3
FlushQueue.executionTimeMaxNs,1710324065312000000,1710324125312000000,76021759
AWTEventQueue.dispatchTimeMaxNs,1710324065312000000,1710324125312000000,968884223
FlushQueue.waitingTimeMaxNs,1710324065312000000,1710324125312000000,796917759
FlushQueue.tasksExecuted,1710324065312000000,1710324125312000000,1592
NonBlockingReadAction.failedExecutionTimeUs,1710324065312000000,1710324125312000000,0
AWTEventQueue.eventsDispatched,1710324065312000000,1710324125312000000,5201
FlushQueue.waitingTime90PNs,1710324065312000000,1710324125312000000,14221311
AWTEventQueue.dispatchTimeAvgNs,1710324065312000000,1710324125312000000,2230814.717169775
FlushQueue.executionTime90PNs,1710324065312000000,1710324125312000000,745471
FileNameCache.fastMisses,1710324065312000000,1710324125312000000,1442
FileNameCache.totalMisses,1710324065312000000,1710324125312000000,5
FileNameCache.queries,1710324065312000000,1710324125312000000,84025
DirectByteBufferAllocator.disposed,1710324125312000000,1710324185312000000,0
FilePageCache.pageHits,1710324125312000000,1710324185312000000,0
StorageLockContext.competingThreads.avg,1710324125312000000,1710324185312000000,0.0
DirectByteBufferAllocator.reclaimed,1710324125312000000,1710324185312000000,0
FilePageCache.pageLoads,1710324125312000000,1710324185312000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710324125312000000,1710324185312000000,0
FilePageCache.uncachedFileAccess,1710324125312000000,1710324185312000000,0
DirectByteBufferAllocator.hits,1710324125312000000,1710324185312000000,0
StorageLockContext.competingThreads.90P,1710324125312000000,1710324185312000000,0
FilePageCache.totalPageLoadsUs,1710324125312000000,1710324185312000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710324125312000000,1710324185312000000,0
StorageLockContext.competingThreads.max,1710324125312000000,1710324185312000000,0
FilePageCache.pageFastCacheHits,1710324125312000000,1710324185312000000,364
FilePageCache.maxCacheSizeInBytes,1710324125312000000,1710324185312000000,527982592
FilePageCache.maxRegisteredFiles,1710324125312000000,1710324185312000000,936
DirectByteBufferAllocator.misses,1710324125312000000,1710324185312000000,0
FilePageCache.capacityInBytes,1710324125312000000,1710324185312000000,524288000
FilePageCache.totalPageDisposalsUs,1710324125312000000,1710324185312000000,0
FilePageCache.disposedBuffers,1710324125312000000,1710324185312000000,0
NonBlockingReadAction.finalizedExecutionsCount,1710324125312000000,1710324185312000000,49
FlushQueue.executionTimeAvgNs,1710324125312000000,1710324185312000000,285727.5173961841
AWTEventQueue.dispatchTime90PNs,1710324125312000000,1710324185312000000,1646591
FlushQueue.queueSizeAvg,1710324125312000000,1710324185312000000,0.21548821548821548
NonBlockingReadAction.failedExecutionsCount,1710324125312000000,1710324185312000000,0
FlushQueue.queueSizeMax,1710324125312000000,1710324185312000000,7
NonBlockingReadAction.finalizedExecutionTimeUs,1710324125312000000,1710324185312000000,21159
FlushQueue.waitingTimeAvgNs,1710324125312000000,1710324185312000000,2458871.932659933
FlushQueue.queueSize90P,1710324125312000000,1710324185312000000,1
FlushQueue.executionTimeMaxNs,1710324125312000000,1710324185312000000,22151167
AWTEventQueue.dispatchTimeMaxNs,1710324125312000000,1710324185312000000,973078527
FlushQueue.waitingTimeMaxNs,1710324125312000000,1710324185312000000,713031679
FlushQueue.tasksExecuted,1710324125312000000,1710324185312000000,891
NonBlockingReadAction.failedExecutionTimeUs,1710324125312000000,1710324185312000000,0
AWTEventQueue.eventsDispatched,1710324125312000000,1710324185312000000,2193
FlushQueue.waitingTime90PNs,1710324125312000000,1710324185312000000,446463
AWTEventQueue.dispatchTimeAvgNs,1710324125312000000,1710324185312000000,1449671.1937984496
FlushQueue.executionTime90PNs,1710324125312000000,1710324185312000000,299007
FileNameCache.fastMisses,1710324125312000000,1710324185312000000,97
FileNameCache.totalMisses,1710324125312000000,1710324185312000000,0
FileNameCache.queries,1710324125312000000,1710324185312000000,6602
DirectByteBufferAllocator.disposed,1710324185312000000,1710324245312000000,0
FilePageCache.pageHits,1710324185312000000,1710324245312000000,67
StorageLockContext.competingThreads.avg,1710324185312000000,1710324245312000000,0.0
DirectByteBufferAllocator.reclaimed,1710324185312000000,1710324245312000000,0
FilePageCache.pageLoads,1710324185312000000,1710324245312000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710324185312000000,1710324245312000000,0
FilePageCache.uncachedFileAccess,1710324185312000000,1710324245312000000,2
DirectByteBufferAllocator.hits,1710324185312000000,1710324245312000000,0
StorageLockContext.competingThreads.90P,1710324185312000000,1710324245312000000,0
FilePageCache.totalPageLoadsUs,1710324185312000000,1710324245312000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710324185312000000,1710324245312000000,0
StorageLockContext.competingThreads.max,1710324185312000000,1710324245312000000,0
FilePageCache.pageFastCacheHits,1710324185312000000,1710324245312000000,17875
FilePageCache.maxCacheSizeInBytes,1710324185312000000,1710324245312000000,527982592
FilePageCache.maxRegisteredFiles,1710324185312000000,1710324245312000000,936
DirectByteBufferAllocator.misses,1710324185312000000,1710324245312000000,0
FilePageCache.capacityInBytes,1710324185312000000,1710324245312000000,524288000
FilePageCache.totalPageDisposalsUs,1710324185312000000,1710324245312000000,0
FilePageCache.disposedBuffers,1710324185312000000,1710324245312000000,0
NonBlockingReadAction.finalizedExecutionsCount,1710324185312000000,1710324245312000000,300
FlushQueue.executionTimeAvgNs,1710324185312000000,1710324245312000000,197189.66960907946
AWTEventQueue.dispatchTime90PNs,1710324185312000000,1710324245312000000,1359871
FlushQueue.queueSizeAvg,1710324185312000000,1710324245312000000,0.08575031525851198
NonBlockingReadAction.failedExecutionsCount,1710324185312000000,1710324245312000000,0
FlushQueue.queueSizeMax,1710324185312000000,1710324245312000000,1
NonBlockingReadAction.finalizedExecutionTimeUs,1710324185312000000,1710324245312000000,1958243
FlushQueue.waitingTimeAvgNs,1710324185312000000,1710324245312000000,266385.25346784364
FlushQueue.queueSize90P,1710324185312000000,1710324245312000000,0
FlushQueue.executionTimeMaxNs,1710324185312000000,1710324245312000000,29097983
AWTEventQueue.dispatchTimeMaxNs,1710324185312000000,1710324245312000000,76021759
FlushQueue.waitingTimeMaxNs,1710324185312000000,1710324245312000000,19398655
FlushQueue.tasksExecuted,1710324185312000000,1710324245312000000,793
NonBlockingReadAction.failedExecutionTimeUs,1710324185312000000,1710324245312000000,0
AWTEventQueue.eventsDispatched,1710324185312000000,1710324245312000000,895
FlushQueue.waitingTime90PNs,1710324185312000000,1710324245312000000,436223
AWTEventQueue.dispatchTimeAvgNs,1710324185312000000,1710324245312000000,700709.5508379888
FlushQueue.executionTime90PNs,1710324185312000000,1710324245312000000,278527
FileNameCache.fastMisses,1710324185312000000,1710324245312000000,4749
FileNameCache.totalMisses,1710324185312000000,1710324245312000000,653
FileNameCache.queries,1710324185312000000,1710324245312000000,342171
DirectByteBufferAllocator.disposed,1710324245312000000,1710325355583000000,0
FilePageCache.pageHits,1710324245312000000,1710325355583000000,0
StorageLockContext.competingThreads.avg,1710324245312000000,1710325355583000000,0.0
DirectByteBufferAllocator.reclaimed,1710324245312000000,1710325355583000000,0
FilePageCache.pageLoads,1710324245312000000,1710325355583000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1710324245312000000,1710325355583000000,0
FilePageCache.uncachedFileAccess,1710324245312000000,1710325355583000000,0
DirectByteBufferAllocator.hits,1710324245312000000,1710325355583000000,0
StorageLockContext.competingThreads.90P,1710324245312000000,1710325355583000000,0
FilePageCache.totalPageLoadsUs,1710324245312000000,1710325355583000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1710324245312000000,1710325355583000000,0
StorageLockContext.competingThreads.max,1710324245312000000,1710325355583000000,0
FilePageCache.pageFastCacheHits,1710324245312000000,1710325355583000000,265
FilePageCache.maxCacheSizeInBytes,1710324245312000000,1710325355583000000,527982592
FilePageCache.maxRegisteredFiles,1710324245312000000,1710325355583000000,936
DirectByteBufferAllocator.misses,1710324245312000000,1710325355583000000,0
FilePageCache.capacityInBytes,1710324245312000000,1710325355583000000,524288000
FilePageCache.totalPageDisposalsUs,1710324245312000000,1710325355583000000,0
FilePageCache.disposedBuffers,1710324245312000000,1710325355583000000,0
NonBlockingReadAction.finalizedExecutionsCount,1710324245312000000,1710325355583000000,48
FlushQueue.executionTimeAvgNs,1710324245312000000,1710325355583000000,136478.2857142857
AWTEventQueue.dispatchTime90PNs,1710324245312000000,1710325355583000000,708607
FlushQueue.queueSizeAvg,1710324245312000000,1710325355583000000,0.041719342604298354
NonBlockingReadAction.failedExecutionsCount,1710324245312000000,1710325355583000000,0
FlushQueue.queueSizeMax,1710324245312000000,1710325355583000000,2
NonBlockingReadAction.finalizedExecutionTimeUs,1710324245312000000,1710325355583000000,13659
FlushQueue.waitingTimeAvgNs,1710324245312000000,1710325355583000000,170157.26927939316
FlushQueue.queueSize90P,1710324245312000000,1710325355583000000,0
FlushQueue.executionTimeMaxNs,1710324245312000000,1710325355583000000,7143423
AWTEventQueue.dispatchTimeMaxNs,1710324245312000000,1710325355583000000,20578303
FlushQueue.waitingTimeMaxNs,1710324245312000000,1710325355583000000,10158079
FlushQueue.tasksExecuted,1710324245312000000,1710325355583000000,791
NonBlockingReadAction.failedExecutionTimeUs,1710324245312000000,1710325355583000000,0
AWTEventQueue.eventsDispatched,1710324245312000000,1710325355583000000,882
FlushQueue.waitingTime90PNs,1710324245312000000,1710325355583000000,360447
AWTEventQueue.dispatchTimeAvgNs,1710324245312000000,1710325355583000000,500840.7437641723
FlushQueue.executionTime90PNs,1710324245312000000,1710325355583000000,257023
FileNameCache.fastMisses,1710324245312000000,1710325355583000000,84
FileNameCache.totalMisses,1710324245312000000,1710325355583000000,1
FileNameCache.queries,1710324245312000000,1710325355583000000,3750
DirectByteBufferAllocator.disposed,1710325355583000000,1710325736003000000,441
FilePageCache.pageHits,1710325355583000000,1710325736003000000,4
StorageLockContext.competingThreads.avg,1710325355583000000,1710325736003000000,0.0
DirectByteBufferAllocator.reclaimed,1710325355583000000,1710325736003000000,0
FilePageCache.pageLoads,1710325355583000000,1710325736003000000,38
FilePageCache.pageLoadsAboveSizeThreshold,1710325355583000000,1710325736003000000,0
FilePageCache.uncachedFileAccess,1710325355583000000,1710325736003000000,49
DirectByteBufferAllocator.hits,1710325355583000000,1710325736003000000,0
StorageLockContext.competingThreads.90P,1710325355583000000,1710325736003000000,0
FilePageCache.totalPageLoadsUs,1710325355583000000,1710325736003000000,14100
